Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
40056,2023-07-28 00:00:00,2024-07-17 00:00:00,3.1,227.36,29068.0,16763.0,0.0,1544.0,7747.0,0.0,53909.0,19435.0,68.0,872.0
40057,2023-07-28 01:00:00,2024-07-17 00:00:00,3.1,227.81,28684.0,16741.0,0.0,1546.0,7674.0,0.0,52859.0,19394.0,68.0,872.0
40058,2023-07-28 02:00:00,2024-07-17 00:00:00,3.1,230.94,29052.0,17149.0,0.0,1545.0,7727.0,0.0,52043.0,19514.0,68.0,872.0
40059,2023-07-28 03:00:00,2024-07-17 00:00:00,3.1,241.71,30815.0,19322.0,0.0,1547.0,7776.0,123.0,50965.0,19655.0,66.0,872.0
40060,2023-07-28 04:00:00,2024-07-17 00:00:00,3.1,250.23,34742.0,21678.0,0.0,1538.0,7652.0,3451.0,51772.0,20306.0,60.0,872.0
40061,2023-07-28 05:00:00,2024-07-17 00:00:00,3.1,242.04,35732.0,22751.0,0.0,1521.0,7701.0,13048.0,49208.0,20711.0,64.0,880.0
40062,2023-07-28 06:00:00,2024-07-17 00:00:00,3.1,224.37,35440.0,23032.0,0.0,1518.0,7678.0,26588.0,47079.0,20763.0,64.0,888.0
40063,2023-07-28 07:00:00,2024-07-17 00:00:00,3.1,202.44,34466.0,23514.0,0.0,1542.0,7745.0,43163.0,46042.0,20564.0,58.0,888.0
40064,2023-07-28 08:00:00,2024-07-17 00:00:00,3.1,181.03,32937.0,22557.0,0.0,1544.0,7751.0,60393.0,44355.0,20180.0,54.0,888.0
40065,2023-07-28 09:00:00,2024-07-17 00:00:00,3.1,163.1,30688.0,21048.0,0.0,1544.0,7890.0,71728.0,43926.0,19957.0,52.0,888.0
40066,2023-07-28 10:00:00,2024-07-17 00:00:00,3.1,156.27,30010.0,20903.0,0.0,1544.0,7691.0,77865.0,44171.0,19598.0,52.0,888.0
40067,2023-07-28 11:00:00,2024-07-17 00:00:00,3.1,149.23,28555.0,19001.0,0.0,1544.0,7465.0,80598.0,42623.0,19437.0,53.0,888.0
40068,2023-07-28 12:00:00,2024-07-17 00:00:00,3.1,144.76,27873.0,17128.0,0.0,1545.0,7473.0,81562.0,42081.0,19371.0,50.0,888.0
40069,2023-07-28 13:00:00,2024-07-17 00:00:00,3.1,148.25,27204.0,17245.0,0.0,1545.0,7460.0,76609.0,39715.0,19464.0,50.0,888.0
40070,2023-07-28 14:00:00,2024-07-17 00:00:00,3.1,162.67,27485.0,17706.0,0.0,1542.0,7398.0,65011.0,35800.0,19782.0,55.0,888.0
40071,2023-07-28 15:00:00,2024-07-17 00:00:00,3.1,205.95,32045.0,19947.0,0.0,1539.0,7539.0,47951.0,29644.0,19997.0,53.0,888.0
40072,2023-07-28 16:00:00,2024-07-17 00:00:00,3.1,263.49,37609.0,24605.0,0.0,1537.0,7744.0,29268.0,25138.0,20493.0,52.0,888.0
40073,2023-07-28 17:00:00,2024-07-17 00:00:00,3.1,312.81,40280.0,28180.0,0.0,1536.0,7770.0,14034.0,21143.0,20933.0,56.0,888.0
40074,2023-07-28 18:00:00,2024-07-17 00:00:00,3.1,352.39,41518.0,29254.0,0.0,1540.0,7623.0,3360.0,18797.0,20441.0,60.0,888.0
40075,2023-07-28 19:00:00,2024-07-17 00:00:00,3.1,362.03,41274.0,28380.0,0.0,1544.0,7727.0,48.0,18787.0,20079.0,64.0,888.0
40076,2023-07-28 20:00:00,2024-07-17 00:00:00,3.1,363.26,40689.0,27928.0,0.0,1545.0,7798.0,0.0,17997.0,19797.0,64.0,888.0
40077,2023-07-28 21:00:00,2024-07-17 00:00:00,3.1,350.48,37907.0,26986.0,0.0,1544.0,7629.0,0.0,19504.0,19412.0,64.0,888.0
40078,2023-07-28 22:00:00,2024-07-17 00:00:00,3.1,331.64,33137.0,25015.0,0.0,1544.0,7388.0,0.0,20471.0,18768.0,64.0,884.0
40079,2023-07-28 23:00:00,2024-07-17 00:00:00,3.1,309.35,29682.0,21314.0,0.0,1544.0,7551.0,0.0,22411.0,18635.0,64.0,884.0
