Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
39096,2023-06-18 00:00:00,131.9,0.0,1049.0,363.0,0.0,1280.0,348.0,29.0
39097,2023-06-18 01:00:00,120.98,0.0,886.0,241.0,0.0,1334.0,350.0,27.0
39098,2023-06-18 02:00:00,112.06,0.0,872.0,196.0,0.0,1567.0,335.0,22.0
39099,2023-06-18 03:00:00,115.78,0.0,883.0,186.0,0.0,1512.0,340.0,25.0
39100,2023-06-18 04:00:00,122.04,0.0,863.0,148.0,0.0,1357.0,345.0,26.0
39101,2023-06-18 05:00:00,124.1,0.0,870.0,138.0,28.0,1304.0,341.0,24.0
39102,2023-06-18 06:00:00,109.41,0.0,739.0,180.0,235.0,1114.0,346.0,27.0
39103,2023-06-18 07:00:00,89.56,0.0,508.0,157.0,589.0,648.0,343.0,27.0
39104,2023-06-18 08:00:00,88.75,0.0,515.0,146.0,945.0,346.0,343.0,27.0
39105,2023-06-18 09:00:00,87.7,0.0,578.0,145.0,1265.0,260.0,346.0,28.0
39106,2023-06-18 10:00:00,83.35,0.0,595.0,172.0,1444.0,225.0,341.0,23.0
39107,2023-06-18 11:00:00,70.44,0.0,499.0,166.0,1503.0,256.0,333.0,19.0
39108,2023-06-18 12:00:00,76.79,0.0,549.0,155.0,1473.0,267.0,331.0,20.0
39109,2023-06-18 13:00:00,74.65,0.0,513.0,166.0,1366.0,290.0,335.0,19.0
39110,2023-06-18 14:00:00,83.29,0.0,554.0,176.0,1185.0,331.0,339.0,21.0
39111,2023-06-18 15:00:00,100.22,0.0,599.0,201.0,818.0,377.0,349.0,28.0
39112,2023-06-18 16:00:00,116.19,0.0,691.0,257.0,490.0,528.0,345.0,28.0
39113,2023-06-18 17:00:00,140.97,0.0,888.0,273.0,283.0,627.0,346.0,28.0
39114,2023-06-18 18:00:00,144.39,0.0,1265.0,1021.0,139.0,547.0,353.0,28.0
39115,2023-06-18 19:00:00,123.79,0.0,1332.0,1845.0,24.0,533.0,353.0,29.0
39116,2023-06-18 20:00:00,142.16,0.0,1435.0,1584.0,0.0,446.0,355.0,28.0
39117,2023-06-18 21:00:00,173.35,0.0,1471.0,1023.0,0.0,364.0,349.0,29.0
39118,2023-06-18 22:00:00,223.98,0.0,1616.0,326.0,0.0,429.0,344.0,29.0
39119,2023-06-18 23:00:00,237.57,0.0,1851.0,270.0,0.0,458.0,345.0,29.0
