UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-29 00:00:00,2023-09-02 20:46:35,3.0,892.0,2362.0,0.0,0.0,0.0,624.0,82.0,73.0
2023-08-29 01:00:00,2023-09-02 20:46:35,3.0,954.0,2296.0,0.0,0.0,0.0,518.0,245.0,127.0
2023-08-29 02:00:00,2023-09-02 20:46:35,3.0,1057.0,2632.0,0.0,0.0,0.0,220.0,149.0,181.0
2023-08-29 03:00:00,2023-09-02 20:46:35,3.0,1076.0,2718.0,0.0,0.0,0.0,95.0,90.0,180.0
2023-08-29 04:00:00,2023-09-02 20:46:35,3.0,1079.0,2561.0,0.0,0.0,0.0,96.0,41.0,109.0
2023-08-29 05:00:00,2023-09-02 20:46:35,3.0,1145.0,2431.0,0.0,0.0,0.0,95.0,85.0,46.0
2023-08-29 06:00:00,2023-09-02 20:46:35,3.0,1216.0,2295.0,0.0,0.0,0.0,95.0,81.0,30.0
2023-08-29 07:00:00,2023-09-02 20:46:35,3.0,1211.0,1708.0,0.0,0.0,0.0,92.0,50.0,31.0
2023-08-29 08:00:00,2023-09-02 20:46:35,3.0,1232.0,1448.0,0.0,0.0,0.0,92.0,110.0,30.0
2023-08-29 09:00:00,2023-09-02 20:46:35,3.0,1355.0,1230.0,0.0,0.0,0.0,83.0,102.0,29.0
2023-08-29 10:00:00,2023-09-02 20:46:35,3.0,1397.0,1119.0,0.0,0.0,0.0,14.0,96.0,31.0
2023-08-29 11:00:00,2023-09-02 20:46:35,3.0,1400.0,1079.0,0.0,0.0,0.0,0.0,55.0,18.0
2023-08-29 12:00:00,2023-09-02 20:46:35,3.0,1397.0,993.0,0.0,0.0,0.0,0.0,55.0,3.0
2023-08-29 13:00:00,2023-09-02 20:46:35,3.0,1396.0,957.0,0.0,0.0,0.0,0.0,65.0,3.0
2023-08-29 14:00:00,2023-09-02 20:46:35,3.0,1391.0,924.0,0.0,0.0,0.0,21.0,65.0,3.0
2023-08-29 15:00:00,2023-09-02 20:46:35,3.0,1293.0,820.0,0.0,0.0,0.0,279.0,35.0,3.0
2023-08-29 16:00:00,2023-09-02 20:46:35,3.0,1243.0,792.0,0.0,0.0,0.0,578.0,30.0,1.0
2023-08-29 17:00:00,2023-09-02 20:46:35,3.0,1208.0,917.0,0.0,0.0,0.0,675.0,35.0,4.0
2023-08-29 18:00:00,2023-09-02 20:46:35,3.0,1202.0,1101.0,0.0,0.0,0.0,679.0,40.0,2.0
2023-08-29 19:00:00,2023-09-02 20:46:35,3.0,1201.0,1197.0,0.0,0.0,0.0,673.0,36.0,4.0
2023-08-29 20:00:00,2023-09-02 20:46:35,3.0,1278.0,1538.0,0.0,0.0,0.0,664.0,32.0,2.0
2023-08-29 21:00:00,2023-09-02 20:46:35,3.0,1375.0,1628.0,0.0,0.0,0.0,653.0,37.0,3.0
2023-08-29 22:00:00,2023-09-02 20:46:35,3.0,1398.0,1742.0,0.0,0.0,0.0,651.0,44.0,8.0
2023-08-29 23:00:00,2023-09-02 20:46:35,3.0,1398.0,1926.0,0.0,0.0,0.0,649.0,60.0,17.0
