,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-25 00:00:00,2023-08-27 18:30:16,3.0,456.58,613.0,2089.0,0.0,0.0,0.0,605.0,159.0,112.0
1,2023-08-25 01:00:00,2023-08-27 18:30:16,3.0,475.35,613.0,2253.0,0.0,0.0,0.0,488.0,143.0,143.0
2,2023-08-25 02:00:00,2023-08-27 18:30:16,3.0,515.86,612.0,2354.0,0.0,0.0,0.0,188.0,110.0,102.0
3,2023-08-25 03:00:00,2023-08-27 18:30:16,3.0,533.12,613.0,2363.0,0.0,0.0,0.0,66.0,141.0,191.0
4,2023-08-25 04:00:00,2023-08-27 18:30:16,3.0,534.19,612.0,2323.0,0.0,0.0,0.0,45.0,148.0,164.0
5,2023-08-25 05:00:00,2023-08-27 18:30:16,3.0,540.8,606.0,2252.0,0.0,0.0,0.0,11.0,122.0,96.0
6,2023-08-25 06:00:00,2023-08-27 18:30:16,3.0,546.27,610.0,2211.0,0.0,0.0,0.0,0.0,87.0,26.0
7,2023-08-25 07:00:00,2023-08-27 18:30:16,3.0,556.35,609.0,1907.0,0.0,0.0,0.0,0.0,69.0,25.0
8,2023-08-25 08:00:00,2023-08-27 18:30:16,3.0,568.57,593.0,1327.0,0.0,0.0,0.0,0.0,87.0,28.0
9,2023-08-25 09:00:00,2023-08-27 18:30:16,3.0,564.32,557.0,1301.0,0.0,0.0,0.0,0.0,90.0,30.0
10,2023-08-25 10:00:00,2023-08-27 18:30:16,3.0,564.56,535.0,1223.0,0.0,0.0,0.0,0.0,89.0,28.0
11,2023-08-25 11:00:00,2023-08-27 18:30:16,3.0,576.98,533.0,1058.0,0.0,0.0,0.0,0.0,73.0,31.0
12,2023-08-25 12:00:00,2023-08-27 18:30:16,3.0,581.49,537.0,1062.0,0.0,0.0,0.0,0.0,60.0,28.0
13,2023-08-25 13:00:00,2023-08-27 18:30:16,3.0,584.64,580.0,1068.0,0.0,0.0,0.0,0.0,68.0,31.0
14,2023-08-25 14:00:00,2023-08-27 18:30:16,3.0,577.29,594.0,1057.0,0.0,0.0,0.0,38.0,62.0,28.0
15,2023-08-25 15:00:00,2023-08-27 18:30:16,3.0,523.63,562.0,925.0,0.0,0.0,0.0,263.0,29.0,30.0
16,2023-08-25 16:00:00,2023-08-27 18:30:16,3.0,443.22,516.0,844.0,0.0,0.0,0.0,562.0,40.0,28.0
17,2023-08-25 17:00:00,2023-08-27 18:30:16,3.0,417.71,516.0,861.0,0.0,0.0,0.0,667.0,73.0,30.0
18,2023-08-25 18:00:00,2023-08-27 18:30:16,3.0,420.78,554.0,872.0,0.0,0.0,0.0,674.0,88.0,28.0
19,2023-08-25 19:00:00,2023-08-27 18:30:16,3.0,423.71,640.0,953.0,0.0,0.0,0.0,671.0,172.0,30.0
20,2023-08-25 20:00:00,2023-08-27 18:30:16,3.0,440.15,669.0,1284.0,0.0,0.0,0.0,658.0,153.0,29.0
21,2023-08-25 21:00:00,2023-08-27 18:30:16,3.0,458.49,751.0,1432.0,0.0,0.0,0.0,656.0,117.0,29.0
22,2023-08-25 22:00:00,2023-08-27 18:30:16,3.0,473.84,836.0,1707.0,0.0,0.0,0.0,647.0,100.0,30.0
23,2023-08-25 23:00:00,2023-08-27 18:30:16,3.0,486.55,846.0,1787.0,0.0,0.0,0.0,640.0,29.0,38.0
