Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
37248,2023-04-02 00:00:00,212.92,268.0,50.0,697.0,0.0,194.0,0.0,1.0,20.0
37249,2023-04-02 01:00:00,232.07,307.0,50.0,697.0,0.0,191.0,0.0,1.0,20.0
37250,2023-04-02 02:00:00,235.91,314.0,53.0,697.0,0.0,191.0,0.0,1.0,19.0
37251,2023-04-02 03:00:00,237.75,316.0,56.0,697.0,0.0,189.0,0.0,1.0,19.0
37252,2023-04-02 04:00:00,231.13,315.0,60.0,697.0,0.0,232.0,0.0,1.0,18.0
37253,2023-04-02 05:00:00,176.56,258.0,62.0,697.0,0.0,464.0,7.0,0.0,18.0
37254,2023-04-02 06:00:00,157.47,256.0,61.0,697.0,0.0,651.0,26.0,0.0,18.0
37255,2023-04-02 07:00:00,156.87,256.0,55.0,697.0,0.0,624.0,50.0,0.0,19.0
37256,2023-04-02 08:00:00,168.71,256.0,55.0,697.0,0.0,463.0,76.0,0.0,20.0
37257,2023-04-02 09:00:00,171.28,256.0,52.0,696.0,0.0,417.0,91.0,0.0,19.0
37258,2023-04-02 10:00:00,173.07,270.0,51.0,698.0,0.0,443.0,105.0,0.0,19.0
37259,2023-04-02 11:00:00,185.83,268.0,53.0,698.0,0.0,311.0,109.0,0.0,21.0
37260,2023-04-02 12:00:00,191.65,260.0,48.0,697.0,0.0,226.0,105.0,0.0,21.0
37261,2023-04-02 13:00:00,196.01,264.0,48.0,697.0,0.0,212.0,98.0,0.0,20.0
37262,2023-04-02 14:00:00,201.11,275.0,50.0,698.0,0.0,243.0,65.0,0.0,19.0
37263,2023-04-02 15:00:00,166.06,259.0,50.0,697.0,0.0,533.0,31.0,0.0,20.0
37264,2023-04-02 16:00:00,152.93,257.0,57.0,697.0,0.0,719.0,11.0,0.0,19.0
37265,2023-04-02 17:00:00,185.36,345.0,57.0,697.0,0.0,721.0,0.0,0.0,19.0
37266,2023-04-02 18:00:00,175.16,319.0,56.0,697.0,0.0,732.0,0.0,0.0,19.0
37267,2023-04-02 19:00:00,158.36,259.0,53.0,697.0,0.0,656.0,0.0,1.0,19.0
37268,2023-04-02 20:00:00,166.54,256.0,51.0,697.0,0.0,541.0,0.0,1.0,19.0
37269,2023-04-02 21:00:00,176.57,255.0,51.0,697.0,0.0,435.0,0.0,0.0,19.0
37270,2023-04-02 22:00:00,195.44,266.0,42.0,697.0,0.0,298.0,0.0,1.0,18.0
37271,2023-04-02 23:00:00,198.87,266.0,45.0,697.0,0.0,277.0,0.0,1.0,18.0
