Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
39744,2023-07-15 00:00:00,111.79,239.0,33.0,686.0,0.0,762.0,0.0,0.0,14.0
39745,2023-07-15 01:00:00,110.64,237.0,29.0,686.0,0.0,759.0,0.0,0.0,14.0
39746,2023-07-15 02:00:00,113.12,237.0,32.0,687.0,0.0,727.0,0.0,0.0,14.0
39747,2023-07-15 03:00:00,116.89,239.0,31.0,687.0,0.0,680.0,1.0,0.0,14.0
39748,2023-07-15 04:00:00,107.56,226.0,32.0,687.0,0.0,734.0,14.0,0.0,14.0
39749,2023-07-15 05:00:00,106.71,226.0,35.0,687.0,0.0,729.0,39.0,0.0,15.0
39750,2023-07-15 06:00:00,101.9,226.0,34.0,686.0,0.0,769.0,78.0,0.0,16.0
39751,2023-07-15 07:00:00,103.63,225.0,33.0,687.0,0.0,667.0,139.0,0.0,17.0
39752,2023-07-15 08:00:00,105.37,224.0,30.0,686.0,0.0,584.0,181.0,0.0,16.0
39753,2023-07-15 09:00:00,112.65,224.0,31.0,686.0,0.0,457.0,199.0,0.0,16.0
39754,2023-07-15 10:00:00,121.47,224.0,32.0,686.0,0.0,301.0,241.0,0.0,15.0
39755,2023-07-15 11:00:00,128.94,224.0,33.0,686.0,0.0,261.0,196.0,0.0,15.0
39756,2023-07-15 12:00:00,126.97,223.0,32.0,686.0,0.0,288.0,184.0,0.0,15.0
39757,2023-07-15 13:00:00,118.81,223.0,31.0,686.0,0.0,393.0,175.0,0.0,15.0
39758,2023-07-15 14:00:00,107.34,226.0,31.0,686.0,0.0,600.0,148.0,0.0,16.0
39759,2023-07-15 15:00:00,106.91,223.0,32.0,685.0,0.0,651.0,89.0,0.0,16.0
39760,2023-07-15 16:00:00,131.35,300.0,32.0,685.0,0.0,750.0,44.0,0.0,15.0
39761,2023-07-15 17:00:00,165.54,418.0,38.0,686.0,0.0,833.0,14.0,0.0,15.0
39762,2023-07-15 18:00:00,192.7,519.0,37.0,686.0,0.0,859.0,2.0,0.0,15.0
39763,2023-07-15 19:00:00,190.31,510.0,31.0,686.0,0.0,855.0,0.0,0.0,15.0
39764,2023-07-15 20:00:00,166.06,398.0,33.0,686.0,0.0,763.0,0.0,0.0,15.0
39765,2023-07-15 21:00:00,114.8,246.0,33.0,686.0,0.0,755.0,0.0,0.0,15.0
39766,2023-07-15 22:00:00,9.2,0.0,33.0,686.0,0.0,592.0,0.0,0.0,16.0
39767,2023-07-15 23:00:00,9.91,0.0,34.0,686.0,0.0,534.0,0.0,0.0,16.0
