UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-10-18 00:00:00,528.0,34.0,0.0,0.0,73.0,0.0,1.0,15.0
2023-10-18 01:00:00,534.0,32.0,0.0,0.0,72.0,1.0,1.0,15.0
2023-10-18 02:00:00,526.0,31.0,0.0,0.0,117.0,1.0,1.0,14.0
2023-10-18 03:00:00,527.0,32.0,0.0,0.0,296.0,0.0,1.0,15.0
2023-10-18 04:00:00,528.0,33.0,0.0,0.0,548.0,1.0,1.0,14.0
2023-10-18 05:00:00,544.0,33.0,0.0,0.0,711.0,5.0,1.0,14.0
2023-10-18 06:00:00,547.0,32.0,0.0,0.0,522.0,34.0,1.0,14.0
2023-10-18 07:00:00,543.0,32.0,0.0,0.0,342.0,85.0,1.0,18.0
2023-10-18 08:00:00,460.0,32.0,0.0,0.0,199.0,135.0,1.0,18.0
2023-10-18 09:00:00,352.0,36.0,0.0,0.0,139.0,170.0,1.0,18.0
2023-10-18 10:00:00,325.0,31.0,0.0,0.0,109.0,180.0,1.0,18.0
2023-10-18 11:00:00,326.0,31.0,0.0,0.0,108.0,174.0,1.0,18.0
2023-10-18 12:00:00,326.0,31.0,0.0,0.0,106.0,154.0,1.0,18.0
2023-10-18 13:00:00,347.0,32.0,0.0,0.0,141.0,119.0,1.0,18.0
2023-10-18 14:00:00,437.0,32.0,0.0,0.0,309.0,68.0,1.0,18.0
2023-10-18 15:00:00,542.0,33.0,0.0,0.0,635.0,19.0,1.0,18.0
2023-10-18 16:00:00,542.0,38.0,0.0,0.0,720.0,2.0,1.0,18.0
2023-10-18 17:00:00,534.0,37.0,0.0,0.0,725.0,2.0,1.0,18.0
2023-10-18 18:00:00,552.0,36.0,0.0,0.0,548.0,1.0,1.0,18.0
2023-10-18 19:00:00,553.0,33.0,0.0,0.0,362.0,1.0,1.0,15.0
2023-10-18 20:00:00,545.0,33.0,0.0,0.0,223.0,1.0,1.0,15.0
2023-10-18 21:00:00,483.0,33.0,0.0,0.0,148.0,1.0,1.0,15.0
2023-10-18 22:00:00,424.0,32.0,0.0,0.0,90.0,1.0,1.0,18.0
2023-10-18 23:00:00,331.0,32.0,0.0,0.0,77.0,1.0,1.0,18.0
