,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-09-09 00:00:00,2023-09-11 16:15:59,3.0,401.66,342.0,80.0
1,2023-09-09 01:00:00,2023-09-11 16:15:59,3.0,404.69,357.0,80.0
2,2023-09-09 02:00:00,2023-09-11 16:15:59,3.0,405.56,357.0,79.0
3,2023-09-09 03:00:00,2023-09-11 16:15:59,3.0,405.27,360.0,80.0
4,2023-09-09 04:00:00,2023-09-11 16:15:59,3.0,402.69,347.0,80.0
5,2023-09-09 05:00:00,2023-09-11 16:15:59,3.0,401.24,340.0,80.0
6,2023-09-09 06:00:00,2023-09-11 16:15:59,3.0,392.61,299.0,79.0
7,2023-09-09 07:00:00,2023-09-11 16:15:59,3.0,387.58,284.0,80.0
8,2023-09-09 08:00:00,2023-09-11 16:15:59,3.0,372.03,236.0,80.0
9,2023-09-09 09:00:00,2023-09-11 16:15:59,3.0,372.03,236.0,80.0
10,2023-09-09 10:00:00,2023-09-11 16:15:59,3.0,368.5,224.0,79.0
11,2023-09-09 11:00:00,2023-09-11 16:15:59,3.0,367.37,224.0,80.0
12,2023-09-09 12:00:00,2023-09-11 16:15:59,3.0,372.77,238.0,80.0
13,2023-09-09 13:00:00,2023-09-11 16:15:59,3.0,372.4,237.0,80.0
14,2023-09-09 14:00:00,2023-09-11 16:15:59,3.0,373.5,237.0,79.0
15,2023-09-09 15:00:00,2023-09-11 16:15:59,3.0,366.96,223.0,80.0
16,2023-09-09 16:00:00,2023-09-11 16:15:59,3.0,373.13,236.0,79.0
17,2023-09-09 17:00:00,2023-09-11 16:15:59,3.0,363.2,214.0,80.0
18,2023-09-09 18:00:00,2023-09-11 16:15:59,3.0,358.73,204.0,80.0
19,2023-09-09 19:00:00,2023-09-11 16:15:59,3.0,369.69,227.0,79.0
20,2023-09-09 20:00:00,2023-09-11 16:15:59,3.0,372.03,236.0,80.0
21,2023-09-09 21:00:00,2023-09-11 16:15:59,3.0,372.03,236.0,80.0
22,2023-09-09 22:00:00,2023-09-11 16:15:59,3.0,366.15,221.0,80.0
23,2023-09-09 23:00:00,2023-09-11 16:15:59,3.0,387.45,280.0,79.0
