Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
43008,2023-11-28 00:00:00,175.7,250.0,50.0,0.0,200.0,81.0,24.0
43009,2023-11-28 01:00:00,182.21,250.0,25.0,0.0,211.0,82.0,28.0
43010,2023-11-28 02:00:00,173.41,250.0,25.0,0.0,231.0,83.0,24.0
43011,2023-11-28 03:00:00,159.28,249.0,26.0,0.0,270.0,83.0,19.0
43012,2023-11-28 04:00:00,155.64,250.0,43.0,0.0,284.0,82.0,24.0
43013,2023-11-28 05:00:00,172.32,287.0,26.0,0.0,283.0,81.0,26.0
43014,2023-11-28 06:00:00,173.83,298.0,49.0,0.0,293.0,82.0,38.0
43015,2023-11-28 07:00:00,165.95,298.0,51.0,51.0,281.0,82.0,40.0
43016,2023-11-28 08:00:00,169.24,298.0,51.0,70.0,233.0,81.0,34.0
43017,2023-11-28 09:00:00,170.58,298.0,42.0,91.0,215.0,81.0,34.0
43018,2023-11-28 10:00:00,160.88,297.0,50.0,107.0,232.0,82.0,33.0
43019,2023-11-28 11:00:00,180.8,330.0,50.0,98.0,196.0,82.0,37.0
43020,2023-11-28 12:00:00,199.99,337.0,43.0,72.0,172.0,82.0,44.0
43021,2023-11-28 13:00:00,208.98,338.0,47.0,40.0,165.0,82.0,42.0
43022,2023-11-28 14:00:00,226.27,338.0,48.0,2.0,170.0,81.0,56.0
43023,2023-11-28 15:00:00,211.99,338.0,77.0,0.0,170.0,82.0,45.0
43024,2023-11-28 16:00:00,223.11,338.0,66.0,0.0,165.0,83.0,58.0
43025,2023-11-28 17:00:00,206.1,253.0,50.0,0.0,169.0,86.0,58.0
43026,2023-11-28 18:00:00,190.2,170.0,50.0,0.0,134.0,90.0,56.0
43027,2023-11-28 19:00:00,185.74,170.0,66.0,0.0,130.0,90.0,56.0
43028,2023-11-28 20:00:00,177.02,170.0,66.0,0.0,116.0,91.0,39.0
43029,2023-11-28 21:00:00,183.35,170.0,40.0,0.0,105.0,90.0,29.0
43030,2023-11-28 22:00:00,173.45,170.0,25.0,0.0,112.0,95.0,17.0
43031,2023-11-28 23:00:00,188.74,172.0,26.0,0.0,116.0,103.0,39.0
