Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
39960,2023-07-24 00:00:00,80.3,42.0,25.0,0.0,73.0,72.0,3.0
39961,2023-07-24 01:00:00,88.99,42.0,25.0,1.0,51.0,72.0,3.0
39962,2023-07-24 02:00:00,83.41,42.0,25.0,9.0,56.0,72.0,3.0
39963,2023-07-24 03:00:00,75.72,42.0,25.0,25.0,61.0,72.0,3.0
39964,2023-07-24 04:00:00,79.93,42.0,25.0,43.0,32.0,71.0,3.0
39965,2023-07-24 05:00:00,71.94,42.0,24.0,77.0,22.0,72.0,3.0
39966,2023-07-24 06:00:00,54.98,42.0,25.0,151.0,21.0,72.0,3.0
39967,2023-07-24 07:00:00,43.71,42.0,25.0,227.0,20.0,78.0,3.0
39968,2023-07-24 08:00:00,36.04,42.0,24.0,294.0,31.0,85.0,3.0
39969,2023-07-24 09:00:00,37.37,42.0,24.0,261.0,46.0,86.0,3.0
39970,2023-07-24 10:00:00,35.02,42.0,24.0,270.0,69.0,85.0,3.0
39971,2023-07-24 11:00:00,31.16,42.0,24.0,283.0,119.0,83.0,3.0
39972,2023-07-24 12:00:00,28.73,42.0,25.0,320.0,126.0,85.0,3.0
39973,2023-07-24 13:00:00,29.11,42.0,25.0,295.0,144.0,84.0,3.0
39974,2023-07-24 14:00:00,37.78,42.0,25.0,187.0,117.0,83.0,3.0
39975,2023-07-24 15:00:00,56.61,42.0,25.0,102.0,58.0,75.0,3.0
39976,2023-07-24 16:00:00,83.81,42.0,24.0,41.0,20.0,76.0,3.0
39977,2023-07-24 17:00:00,97.54,42.0,25.0,12.0,20.0,75.0,3.0
39978,2023-07-24 18:00:00,88.99,42.0,25.0,1.0,43.0,80.0,3.0
39979,2023-07-24 19:00:00,69.62,42.0,25.0,0.0,97.0,81.0,3.0
39980,2023-07-24 20:00:00,44.73,42.0,24.0,0.0,236.0,81.0,3.0
39981,2023-07-24 21:00:00,35.89,42.0,24.0,0.0,331.0,81.0,3.0
39982,2023-07-24 22:00:00,33.33,42.0,24.0,0.0,368.0,81.0,3.0
39983,2023-07-24 23:00:00,37.45,42.0,24.0,0.0,311.0,81.0,3.0
