UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-06-24 00:00:00,43.0,24.0,0.0,127.0,68.0,3.0
2023-06-24 01:00:00,43.0,24.0,6.0,133.0,68.0,3.0
2023-06-24 02:00:00,43.0,24.0,23.0,107.0,68.0,3.0
2023-06-24 03:00:00,43.0,24.0,63.0,83.0,67.0,3.0
2023-06-24 04:00:00,43.0,24.0,130.0,43.0,67.0,3.0
2023-06-24 05:00:00,44.0,24.0,183.0,12.0,66.0,3.0
2023-06-24 06:00:00,44.0,24.0,245.0,5.0,66.0,3.0
2023-06-24 07:00:00,44.0,24.0,318.0,8.0,66.0,3.0
2023-06-24 08:00:00,44.0,24.0,347.0,16.0,66.0,3.0
2023-06-24 09:00:00,44.0,24.0,374.0,37.0,66.0,3.0
2023-06-24 10:00:00,44.0,24.0,332.0,47.0,62.0,3.0
2023-06-24 11:00:00,44.0,24.0,370.0,63.0,63.0,3.0
2023-06-24 12:00:00,43.0,24.0,368.0,86.0,66.0,3.0
2023-06-24 13:00:00,43.0,24.0,295.0,94.0,66.0,3.0
2023-06-24 14:00:00,44.0,24.0,224.0,122.0,67.0,3.0
2023-06-24 15:00:00,44.0,24.0,166.0,161.0,67.0,3.0
2023-06-24 16:00:00,44.0,24.0,89.0,195.0,67.0,3.0
2023-06-24 17:00:00,44.0,24.0,50.0,173.0,67.0,3.0
2023-06-24 18:00:00,44.0,24.0,4.0,161.0,68.0,3.0
2023-06-24 19:00:00,44.0,24.0,0.0,177.0,68.0,3.0
2023-06-24 20:00:00,44.0,24.0,0.0,162.0,68.0,3.0
2023-06-24 21:00:00,44.0,24.0,0.0,150.0,68.0,3.0
2023-06-24 22:00:00,44.0,24.0,0.0,129.0,68.0,3.0
2023-06-24 23:00:00,44.0,24.0,0.0,111.0,67.0,3.0
