Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
36672,2023-03-09 00:00:00,2024-07-17 00:00:00,3.1,184.72,1802.0,423.0,2774.0,0.0,1513.0,0.0,1282.0,913.0,211.0
36673,2023-03-09 01:00:00,2024-07-17 00:00:00,3.1,190.6,1803.0,442.0,2774.0,0.0,1501.0,0.0,1064.0,905.0,219.0
36674,2023-03-09 02:00:00,2024-07-17 00:00:00,3.1,194.59,1801.0,446.0,2774.0,0.0,1475.0,0.0,921.0,899.0,222.0
36675,2023-03-09 03:00:00,2024-07-17 00:00:00,3.1,196.41,1867.0,447.0,2773.0,0.0,1558.0,0.0,951.0,906.0,226.0
36676,2023-03-09 04:00:00,2024-07-17 00:00:00,3.1,192.39,1985.0,450.0,2773.0,0.0,1988.0,5.0,1048.0,911.0,228.0
36677,2023-03-09 05:00:00,2024-07-17 00:00:00,3.1,190.55,2163.0,460.0,2773.0,0.0,2235.0,42.0,1355.0,928.0,216.0
36678,2023-03-09 06:00:00,2024-07-17 00:00:00,3.1,192.45,2373.0,451.0,2774.0,1.0,2219.0,108.0,1762.0,922.0,186.0
36679,2023-03-09 07:00:00,2024-07-17 00:00:00,3.1,190.51,2432.0,479.0,2774.0,2.0,2272.0,166.0,1878.0,918.0,141.0
36680,2023-03-09 08:00:00,2024-07-17 00:00:00,3.1,193.42,2392.0,479.0,2773.0,1.0,2327.0,205.0,1464.0,901.0,114.0
36681,2023-03-09 09:00:00,2024-07-17 00:00:00,3.1,192.27,2256.0,485.0,2775.0,2.0,2240.0,228.0,1191.0,903.0,113.0
36682,2023-03-09 10:00:00,2024-07-17 00:00:00,3.1,190.01,2208.0,485.0,2775.0,1.0,2048.0,230.0,1326.0,918.0,105.0
36683,2023-03-09 11:00:00,2024-07-17 00:00:00,3.1,183.74,2129.0,489.0,2773.0,1.0,1878.0,210.0,1621.0,901.0,98.0
36684,2023-03-09 12:00:00,2024-07-17 00:00:00,3.1,175.26,2105.0,470.0,2771.0,1.0,1918.0,167.0,2015.0,897.0,97.0
36685,2023-03-09 13:00:00,2024-07-17 00:00:00,3.1,171.76,2058.0,472.0,2772.0,1.0,1765.0,110.0,2284.0,905.0,103.0
36686,2023-03-09 14:00:00,2024-07-17 00:00:00,3.1,163.58,1990.0,480.0,2771.0,5.0,1943.0,45.0,2489.0,905.0,113.0
36687,2023-03-09 15:00:00,2024-07-17 00:00:00,3.1,161.01,2016.0,498.0,2771.0,0.0,2120.0,4.0,2672.0,901.0,125.0
36688,2023-03-09 16:00:00,2024-07-17 00:00:00,3.1,155.39,1969.0,501.0,2770.0,0.0,2034.0,0.0,3058.0,877.0,143.0
36689,2023-03-09 17:00:00,2024-07-17 00:00:00,3.1,149.37,1930.0,500.0,2770.0,0.0,2014.0,0.0,3420.0,872.0,157.0
36690,2023-03-09 18:00:00,2024-07-17 00:00:00,3.1,136.11,1726.0,491.0,2769.0,0.0,1918.0,0.0,3719.0,881.0,165.0
36691,2023-03-09 19:00:00,2024-07-17 00:00:00,3.1,125.35,1533.0,462.0,2769.0,0.0,1742.0,0.0,3889.0,877.0,171.0
36692,2023-03-09 20:00:00,2024-07-17 00:00:00,3.1,121.78,1515.0,421.0,2770.0,0.0,1676.0,0.0,4113.0,883.0,173.0
36693,2023-03-09 21:00:00,2024-07-17 00:00:00,3.1,121.28,1483.0,385.0,2770.0,0.0,1540.0,0.0,4063.0,893.0,178.0
36694,2023-03-09 22:00:00,2024-07-17 00:00:00,3.1,117.14,1375.0,353.0,2771.0,0.0,1350.0,0.0,3993.0,905.0,182.0
36695,2023-03-09 23:00:00,2024-07-17 00:00:00,3.1,113.19,1284.0,339.0,2769.0,0.0,1315.0,0.0,3879.0,902.0,186.0
