Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
41304,2023-09-18 00:00:00,2024-07-17 00:00:00,3.1,449.99,830.0,82.0
41305,2023-09-18 01:00:00,2024-07-17 00:00:00,3.1,458.45,878.0,67.0
41306,2023-09-18 02:00:00,2024-07-17 00:00:00,3.1,482.33,912.0,16.0
41307,2023-09-18 03:00:00,2024-07-17 00:00:00,3.1,489.02,904.0,2.0
41308,2023-09-18 04:00:00,2024-07-17 00:00:00,3.1,490.0,909.0,0.0
41309,2023-09-18 05:00:00,2024-07-17 00:00:00,3.1,490.0,808.0,0.0
41310,2023-09-18 06:00:00,2024-07-17 00:00:00,3.1,490.0,756.0,0.0
41311,2023-09-18 07:00:00,2024-07-17 00:00:00,3.1,490.0,560.0,0.0
41312,2023-09-18 08:00:00,2024-07-17 00:00:00,3.1,490.0,492.0,0.0
41313,2023-09-18 09:00:00,2024-07-17 00:00:00,3.1,490.0,465.0,0.0
41314,2023-09-18 10:00:00,2024-07-17 00:00:00,3.1,490.0,324.0,0.0
41315,2023-09-18 11:00:00,2024-07-17 00:00:00,3.1,490.0,321.0,0.0
41316,2023-09-18 12:00:00,2024-07-17 00:00:00,3.1,490.0,333.0,0.0
41317,2023-09-18 13:00:00,2024-07-17 00:00:00,3.1,490.0,421.0,0.0
41318,2023-09-18 14:00:00,2024-07-17 00:00:00,3.1,449.86,464.0,46.0
41319,2023-09-18 15:00:00,2024-07-17 00:00:00,3.1,362.21,422.0,170.0
41320,2023-09-18 16:00:00,2024-07-17 00:00:00,3.1,358.84,402.0,168.0
41321,2023-09-18 17:00:00,2024-07-17 00:00:00,3.1,412.35,440.0,93.0
41322,2023-09-18 18:00:00,2024-07-17 00:00:00,3.1,430.04,533.0,83.0
41323,2023-09-18 19:00:00,2024-07-17 00:00:00,3.1,433.13,662.0,97.0
41324,2023-09-18 20:00:00,2024-07-17 00:00:00,3.1,434.72,698.0,99.0
41325,2023-09-18 21:00:00,2024-07-17 00:00:00,3.1,443.97,780.0,90.0
41326,2023-09-18 22:00:00,2024-07-17 00:00:00,3.1,445.19,786.0,88.0
41327,2023-09-18 23:00:00,2024-07-17 00:00:00,3.1,444.4,832.0,95.0
