Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
38784,2023-06-05 00:00:00,2024-07-17 00:00:00,3.1,216.42,188.0,480.0,136.0,874.0,0.0,119.0
38785,2023-06-05 01:00:00,2024-07-17 00:00:00,3.1,259.97,188.0,875.0,329.0,633.0,5.0,194.0
38786,2023-06-05 02:00:00,2024-07-17 00:00:00,3.1,310.81,189.0,1157.0,345.0,327.0,11.0,223.0
38787,2023-06-05 03:00:00,2024-07-17 00:00:00,3.1,318.17,213.0,1262.0,617.0,47.0,40.0,251.0
38788,2023-06-05 04:00:00,2024-07-17 00:00:00,3.1,353.49,194.0,1260.0,380.0,0.0,58.0,249.0
38789,2023-06-05 05:00:00,2024-07-17 00:00:00,3.1,360.31,192.0,1260.0,330.0,0.0,45.0,215.0
38790,2023-06-05 06:00:00,2024-07-17 00:00:00,3.1,368.44,191.0,1256.0,332.0,0.0,12.0,242.0
38791,2023-06-05 07:00:00,2024-07-17 00:00:00,3.1,368.01,190.0,1248.0,331.0,0.0,12.0,238.0
38792,2023-06-05 08:00:00,2024-07-17 00:00:00,3.1,366.26,189.0,1260.0,331.0,0.0,19.0,235.0
38793,2023-06-05 09:00:00,2024-07-17 00:00:00,3.1,403.74,188.0,1255.0,144.0,0.0,15.0,231.0
38794,2023-06-05 10:00:00,2024-07-17 00:00:00,3.1,405.68,189.0,1258.0,141.0,0.0,9.0,229.0
38795,2023-06-05 11:00:00,2024-07-17 00:00:00,3.1,403.9,190.0,1244.0,141.0,0.0,3.0,191.0
38796,2023-06-05 12:00:00,2024-07-17 00:00:00,3.1,407.6,192.0,1257.0,140.0,0.0,0.0,219.0
38797,2023-06-05 13:00:00,2024-07-17 00:00:00,3.1,407.38,191.0,1264.0,140.0,4.0,0.0,230.0
38798,2023-06-05 14:00:00,2024-07-17 00:00:00,3.1,369.91,190.0,1192.0,140.0,175.0,1.0,208.0
38799,2023-06-05 15:00:00,2024-07-17 00:00:00,3.1,283.75,190.0,700.0,138.0,600.0,0.0,201.0
38800,2023-06-05 16:00:00,2024-07-17 00:00:00,3.1,223.56,189.0,512.0,134.0,875.0,0.0,140.0
38801,2023-06-05 17:00:00,2024-07-17 00:00:00,3.1,211.31,188.0,566.0,133.0,1001.0,3.0,130.0
38802,2023-06-05 18:00:00,2024-07-17 00:00:00,3.1,215.04,188.0,592.0,133.0,986.0,5.0,132.0
38803,2023-06-05 19:00:00,2024-07-17 00:00:00,3.1,238.28,188.0,803.0,135.0,920.0,4.0,144.0
38804,2023-06-05 20:00:00,2024-07-17 00:00:00,3.1,238.0,188.0,895.0,138.0,956.0,3.0,133.0
38805,2023-06-05 21:00:00,2024-07-17 00:00:00,3.1,250.83,188.0,951.0,138.0,900.0,19.0,173.0
38806,2023-06-05 22:00:00,2024-07-17 00:00:00,3.1,255.63,188.0,957.0,160.0,845.0,39.0,196.0
38807,2023-06-05 23:00:00,2024-07-17 00:00:00,3.1,277.55,188.0,971.0,139.0,674.0,13.0,164.0
