Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
40608,2023-08-20 00:00:00,2024-07-17 00:00:00,3.1,498.34,425.0,1800.0,57.0,203.0,96.0,219.0
40609,2023-08-20 01:00:00,2024-07-17 00:00:00,3.1,518.15,422.0,1797.0,57.0,115.0,70.0,227.0
40610,2023-08-20 02:00:00,2024-07-17 00:00:00,3.1,539.05,421.0,1828.0,58.0,37.0,34.0,233.0
40611,2023-08-20 03:00:00,2024-07-17 00:00:00,3.1,546.02,423.0,1779.0,59.0,1.0,34.0,216.0
40612,2023-08-20 04:00:00,2024-07-17 00:00:00,3.1,540.11,432.0,1564.0,58.0,0.0,90.0,219.0
40613,2023-08-20 05:00:00,2024-07-17 00:00:00,3.1,518.68,429.0,1573.0,56.0,0.0,188.0,215.0
40614,2023-08-20 06:00:00,2024-07-17 00:00:00,3.1,541.89,416.0,1491.0,57.0,0.0,86.0,233.0
40615,2023-08-20 07:00:00,2024-07-17 00:00:00,3.1,564.09,417.0,1387.0,57.0,4.0,4.0,229.0
40616,2023-08-20 08:00:00,2024-07-17 00:00:00,3.1,576.09,516.0,1355.0,63.0,0.0,1.0,211.0
40617,2023-08-20 09:00:00,2024-07-17 00:00:00,3.1,562.92,405.0,1302.0,63.0,0.0,8.0,213.0
40618,2023-08-20 10:00:00,2024-07-17 00:00:00,3.1,561.24,374.0,1279.0,64.0,0.0,1.0,211.0
40619,2023-08-20 11:00:00,2024-07-17 00:00:00,3.1,559.72,371.0,1278.0,64.0,0.0,3.0,203.0
40620,2023-08-20 12:00:00,2024-07-17 00:00:00,3.1,560.05,370.0,1277.0,64.0,0.0,1.0,201.0
40621,2023-08-20 13:00:00,2024-07-17 00:00:00,3.1,559.59,366.0,1259.0,65.0,0.0,2.0,201.0
40622,2023-08-20 14:00:00,2024-07-17 00:00:00,3.1,559.07,366.0,1259.0,65.0,3.0,1.0,201.0
40623,2023-08-20 15:00:00,2024-07-17 00:00:00,3.1,549.68,363.0,1279.0,66.0,27.0,6.0,198.0
40624,2023-08-20 16:00:00,2024-07-17 00:00:00,3.1,542.04,370.0,1325.0,66.0,57.0,5.0,198.0
40625,2023-08-20 17:00:00,2024-07-17 00:00:00,3.1,536.44,408.0,1349.0,66.0,105.0,0.0,198.0
40626,2023-08-20 18:00:00,2024-07-17 00:00:00,3.1,522.51,378.0,1644.0,64.0,130.0,0.0,197.0
40627,2023-08-20 19:00:00,2024-07-17 00:00:00,3.1,504.72,374.0,1745.0,65.0,203.0,12.0,196.0
40628,2023-08-20 20:00:00,2024-07-17 00:00:00,3.1,468.23,372.0,1725.0,290.0,162.0,36.0,196.0
40629,2023-08-20 21:00:00,2024-07-17 00:00:00,3.1,468.0,375.0,1638.0,304.0,155.0,35.0,209.0
40630,2023-08-20 22:00:00,2024-07-17 00:00:00,3.1,476.59,377.0,1632.0,306.0,126.0,14.0,215.0
40631,2023-08-20 23:00:00,2024-07-17 00:00:00,3.1,477.37,378.0,1607.0,303.0,141.0,1.0,220.0
