Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
38544,2023-05-26 00:00:00,2024-07-17 00:00:00,3.1,179.24,181.0,306.0,151.0,880.0,135.0,115.0
38545,2023-05-26 01:00:00,2024-07-17 00:00:00,3.1,195.87,183.0,306.0,151.0,738.0,154.0,126.0
38546,2023-05-26 02:00:00,2024-07-17 00:00:00,3.1,278.08,182.0,424.0,152.0,343.0,109.0,139.0
38547,2023-05-26 03:00:00,2024-07-17 00:00:00,3.1,338.85,182.0,745.0,337.0,37.0,35.0,164.0
38548,2023-05-26 04:00:00,2024-07-17 00:00:00,3.1,350.01,181.0,975.0,337.0,0.0,40.0,170.0
38549,2023-05-26 05:00:00,2024-07-17 00:00:00,3.1,349.44,181.0,979.0,338.0,0.0,42.0,170.0
38550,2023-05-26 06:00:00,2024-07-17 00:00:00,3.1,346.98,182.0,802.0,337.0,0.0,36.0,157.0
38551,2023-05-26 07:00:00,2024-07-17 00:00:00,3.1,343.23,182.0,583.0,338.0,0.0,23.0,140.0
38552,2023-05-26 08:00:00,2024-07-17 00:00:00,3.1,338.37,189.0,311.0,334.0,0.0,18.0,125.0
38553,2023-05-26 09:00:00,2024-07-17 00:00:00,3.1,319.46,188.0,307.0,387.0,0.0,16.0,119.0
38554,2023-05-26 10:00:00,2024-07-17 00:00:00,3.1,312.94,188.0,307.0,388.0,0.0,32.0,114.0
38555,2023-05-26 11:00:00,2024-07-17 00:00:00,3.1,315.09,190.0,307.0,388.0,0.0,27.0,113.0
38556,2023-05-26 12:00:00,2024-07-17 00:00:00,3.1,338.29,233.0,306.0,386.0,0.0,15.0,117.0
38557,2023-05-26 13:00:00,2024-07-17 00:00:00,3.1,361.69,289.0,306.0,382.0,3.0,14.0,125.0
38558,2023-05-26 14:00:00,2024-07-17 00:00:00,3.1,394.59,292.0,305.0,144.0,153.0,12.0,126.0
38559,2023-05-26 15:00:00,2024-07-17 00:00:00,3.1,258.79,239.0,305.0,145.0,572.0,15.0,113.0
38560,2023-05-26 16:00:00,2024-07-17 00:00:00,3.1,215.51,194.0,306.0,0.0,882.0,16.0,113.0
38561,2023-05-26 17:00:00,2024-07-17 00:00:00,3.1,193.89,189.0,305.0,0.0,1034.0,15.0,112.0
38562,2023-05-26 18:00:00,2024-07-17 00:00:00,3.1,182.77,189.0,305.0,0.0,1110.0,29.0,107.0
38563,2023-05-26 19:00:00,2024-07-17 00:00:00,3.1,180.07,189.0,304.0,0.0,1119.0,45.0,107.0
38564,2023-05-26 20:00:00,2024-07-17 00:00:00,3.1,180.5,189.0,304.0,0.0,1114.0,48.0,108.0
38565,2023-05-26 21:00:00,2024-07-17 00:00:00,3.1,180.23,188.0,305.0,0.0,1112.0,57.0,111.0
38566,2023-05-26 22:00:00,2024-07-17 00:00:00,3.1,177.96,186.0,304.0,0.0,1107.0,77.0,111.0
38567,2023-05-26 23:00:00,2024-07-17 00:00:00,3.1,185.65,188.0,304.0,0.0,1057.0,53.0,108.0
