Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
41688,2023-10-04 00:00:00,2024-07-17 00:00:00,3.1,391.79,393.0,779.0,133.0,680.0,6.0,137.0
41689,2023-10-04 01:00:00,2024-07-17 00:00:00,3.1,468.52,416.0,1060.0,227.0,261.0,17.0,217.0
41690,2023-10-04 02:00:00,2024-07-17 00:00:00,3.1,539.01,479.0,1174.0,148.0,7.0,67.0,236.0
41691,2023-10-04 03:00:00,2024-07-17 00:00:00,3.1,568.31,693.0,1375.0,127.0,0.0,51.0,234.0
41692,2023-10-04 04:00:00,2024-07-17 00:00:00,3.1,578.81,546.0,1453.0,26.0,0.0,29.0,233.0
41693,2023-10-04 05:00:00,2024-07-17 00:00:00,3.1,585.7,582.0,1458.0,26.0,0.0,16.0,236.0
41694,2023-10-04 06:00:00,2024-07-17 00:00:00,3.1,571.86,454.0,1460.0,26.0,0.0,14.0,226.0
41695,2023-10-04 07:00:00,2024-07-17 00:00:00,3.1,569.56,419.0,1456.0,26.0,0.0,6.0,218.0
41696,2023-10-04 08:00:00,2024-07-17 00:00:00,3.1,571.41,409.0,1261.0,32.0,0.0,3.0,157.0
41697,2023-10-04 09:00:00,2024-07-17 00:00:00,3.1,572.13,405.0,1163.0,32.0,0.0,5.0,121.0
41698,2023-10-04 10:00:00,2024-07-17 00:00:00,3.1,578.33,397.0,1033.0,33.0,0.0,2.0,121.0
41699,2023-10-04 11:00:00,2024-07-17 00:00:00,3.1,587.08,397.0,924.0,32.0,0.0,0.0,135.0
41700,2023-10-04 12:00:00,2024-07-17 00:00:00,3.1,585.8,397.0,921.0,32.0,0.0,4.0,136.0
41701,2023-10-04 13:00:00,2024-07-17 00:00:00,3.1,581.71,398.0,936.0,33.0,0.0,14.0,147.0
41702,2023-10-04 14:00:00,2024-07-17 00:00:00,3.1,586.99,410.0,942.0,33.0,2.0,9.0,183.0
41703,2023-10-04 15:00:00,2024-07-17 00:00:00,3.1,523.32,413.0,754.0,48.0,199.0,1.0,126.0
41704,2023-10-04 16:00:00,2024-07-17 00:00:00,3.1,411.88,414.0,491.0,0.0,654.0,2.0,116.0
41705,2023-10-04 17:00:00,2024-07-17 00:00:00,3.1,354.63,415.0,449.0,0.0,915.0,31.0,116.0
41706,2023-10-04 18:00:00,2024-07-17 00:00:00,3.1,339.37,416.0,449.0,0.0,997.0,43.0,111.0
41707,2023-10-04 19:00:00,2024-07-17 00:00:00,3.1,335.49,417.0,449.0,0.0,1015.0,48.0,107.0
41708,2023-10-04 20:00:00,2024-07-17 00:00:00,3.1,335.52,417.0,448.0,0.0,1012.0,50.0,107.0
41709,2023-10-04 21:00:00,2024-07-17 00:00:00,3.1,337.21,411.0,486.0,0.0,1016.0,47.0,109.0
41710,2023-10-04 22:00:00,2024-07-17 00:00:00,3.1,327.76,408.0,570.0,140.0,988.0,59.0,127.0
41711,2023-10-04 23:00:00,2024-07-17 00:00:00,3.1,348.57,419.0,674.0,140.0,899.0,65.0,135.0
