Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
43848,2024-01-02 00:00:00,2024-07-17 00:00:00,3.1,309.57,0,936.0,168.0,37.0,26.0
43849,2024-01-02 01:00:00,2024-07-17 00:00:00,3.1,310.32,0,935.0,165.0,37.0,26.0
43850,2024-01-02 02:00:00,2024-07-17 00:00:00,3.1,312.35,0,938.0,163.0,32.0,26.0
43851,2024-01-02 03:00:00,2024-07-17 00:00:00,3.1,310.56,0,939.0,161.0,40.0,25.0
43852,2024-01-02 04:00:00,2024-07-17 00:00:00,3.1,307.82,0,942.0,165.0,47.0,25.0
43853,2024-01-02 05:00:00,2024-07-17 00:00:00,3.1,307.47,0,941.0,162.0,52.0,26.0
43854,2024-01-02 06:00:00,2024-07-17 00:00:00,3.1,309.39,0,942.0,162.0,44.0,25.0
43855,2024-01-02 07:00:00,2024-07-17 00:00:00,3.1,308.39,0,938.0,157.0,52.0,25.0
43856,2024-01-02 08:00:00,2024-07-17 00:00:00,3.1,318.54,0,940.0,150.0,22.0,25.0
43857,2024-01-02 09:00:00,2024-07-17 00:00:00,3.1,346.44,0,939.0,64.0,17.0,26.0
43858,2024-01-02 10:00:00,2024-07-17 00:00:00,3.1,348.9,0,939.0,60.0,13.0,25.0
43859,2024-01-02 11:00:00,2024-07-17 00:00:00,3.1,341.33,0,939.0,62.0,34.0,25.0
43860,2024-01-02 12:00:00,2024-07-17 00:00:00,3.1,330.3,0,938.0,62.0,70.0,26.0
43861,2024-01-02 13:00:00,2024-07-17 00:00:00,3.1,319.78,0,935.0,65.0,101.0,24.0
43862,2024-01-02 14:00:00,2024-07-17 00:00:00,3.1,297.2,0,917.0,156.0,92.0,25.0
43863,2024-01-02 15:00:00,2024-07-17 00:00:00,3.1,300.65,0,942.0,161.0,80.0,26.0
43864,2024-01-02 16:00:00,2024-07-17 00:00:00,3.1,305.81,0,939.0,153.0,67.0,26.0
43865,2024-01-02 17:00:00,2024-07-17 00:00:00,3.1,301.93,0,942.0,158.0,77.0,25.0
43866,2024-01-02 18:00:00,2024-07-17 00:00:00,3.1,311.89,0,938.0,150.0,45.0,24.0
43867,2024-01-02 19:00:00,2024-07-17 00:00:00,3.1,328.54,0,937.0,58.0,79.0,25.0
43868,2024-01-02 20:00:00,2024-07-17 00:00:00,3.1,320.29,0,935.0,58.0,107.0,25.0
43869,2024-01-02 21:00:00,2024-07-17 00:00:00,3.1,318.4,0,879.0,60.0,101.0,23.0
43870,2024-01-02 22:00:00,2024-07-17 00:00:00,3.1,324.82,0,856.0,59.0,77.0,22.0
43871,2024-01-02 23:00:00,2024-07-17 00:00:00,3.1,313.08,0,855.0,59.0,114.0,21.0
