Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
36624,2023-03-07 00:00:00,2024-07-17 00:00:00,3.1,428.36,0,880.0,36.0,112.0,26.0
36625,2023-03-07 01:00:00,2024-07-17 00:00:00,3.1,438.8,0,877.0,38.0,84.0,26.0
36626,2023-03-07 02:00:00,2024-07-17 00:00:00,3.1,453.11,0,880.0,36.0,53.0,26.0
36627,2023-03-07 03:00:00,2024-07-17 00:00:00,3.1,450.08,0,859.0,37.0,57.0,26.0
36628,2023-03-07 04:00:00,2024-07-17 00:00:00,3.1,440.6,0,866.0,37.0,80.0,27.0
36629,2023-03-07 05:00:00,2024-07-17 00:00:00,3.1,442.55,0,882.0,37.0,76.0,25.0
36630,2023-03-07 06:00:00,2024-07-17 00:00:00,3.1,443.13,0,871.0,36.0,75.0,26.0
36631,2023-03-07 07:00:00,2024-07-17 00:00:00,3.1,444.84,0,861.0,36.0,70.0,26.0
36632,2023-03-07 08:00:00,2024-07-17 00:00:00,3.1,444.47,0,862.0,38.0,69.0,26.0
36633,2023-03-07 09:00:00,2024-07-17 00:00:00,3.1,443.23,0,688.0,37.0,54.0,26.0
36634,2023-03-07 10:00:00,2024-07-17 00:00:00,3.1,442.69,0,679.0,36.0,55.0,26.0
36635,2023-03-07 11:00:00,2024-07-17 00:00:00,3.1,434.29,0,682.0,38.0,68.0,24.0
36636,2023-03-07 12:00:00,2024-07-17 00:00:00,3.1,428.99,0,682.0,40.0,77.0,25.0
36637,2023-03-07 13:00:00,2024-07-17 00:00:00,3.1,437.49,0,736.0,45.0,63.0,26.0
36638,2023-03-07 14:00:00,2024-07-17 00:00:00,3.1,424.81,0,768.0,87.0,54.0,26.0
36639,2023-03-07 15:00:00,2024-07-17 00:00:00,3.1,422.23,0,781.0,65.0,84.0,27.0
36640,2023-03-07 16:00:00,2024-07-17 00:00:00,3.1,396.34,0,780.0,87.0,126.0,26.0
36641,2023-03-07 17:00:00,2024-07-17 00:00:00,3.1,413.91,0,777.0,87.0,81.0,26.0
36642,2023-03-07 18:00:00,2024-07-17 00:00:00,3.1,443.73,0,751.0,43.0,54.0,26.0
36643,2023-03-07 19:00:00,2024-07-17 00:00:00,3.1,444.54,0,698.0,36.0,53.0,25.0
36644,2023-03-07 20:00:00,2024-07-17 00:00:00,3.1,451.99,0,748.0,35.0,44.0,24.0
36645,2023-03-07 21:00:00,2024-07-17 00:00:00,3.1,445.23,0,749.0,37.0,56.0,25.0
36646,2023-03-07 22:00:00,2024-07-17 00:00:00,3.1,448.73,0,749.0,35.0,51.0,25.0
36647,2023-03-07 23:00:00,2024-07-17 00:00:00,3.1,456.21,0,748.0,37.0,34.0,24.0
