Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
39552,2023-07-07 00:00:00,2024-07-17 00:00:00,3.1,308.49,0,887.0,181.0,14.0,21.0
39553,2023-07-07 01:00:00,2024-07-17 00:00:00,3.1,310.42,0,899.0,186.0,7.0,24.0
39554,2023-07-07 02:00:00,2024-07-17 00:00:00,3.1,312.68,0,901.0,181.0,6.0,26.0
39555,2023-07-07 03:00:00,2024-07-17 00:00:00,3.1,312.28,0,905.0,185.0,5.0,27.0
39556,2023-07-07 04:00:00,2024-07-17 00:00:00,3.1,315.15,0,912.0,179.0,2.0,27.0
39557,2023-07-07 05:00:00,2024-07-17 00:00:00,3.1,342.16,0,921.0,89.0,5.0,28.0
39558,2023-07-07 06:00:00,2024-07-17 00:00:00,3.1,314.13,0,931.0,178.0,10.0,27.0
39559,2023-07-07 07:00:00,2024-07-17 00:00:00,3.1,338.67,0,848.0,78.0,20.0,28.0
39560,2023-07-07 08:00:00,2024-07-17 00:00:00,3.1,337.21,0,846.0,74.0,28.0,28.0
39561,2023-07-07 09:00:00,2024-07-17 00:00:00,3.1,332.54,0,846.0,76.0,39.0,27.0
39562,2023-07-07 10:00:00,2024-07-17 00:00:00,3.1,323.87,0,850.0,73.0,69.0,27.0
39563,2023-07-07 11:00:00,2024-07-17 00:00:00,3.1,312.11,0,854.0,75.0,107.0,28.0
39564,2023-07-07 12:00:00,2024-07-17 00:00:00,3.1,317.32,0,857.0,74.0,91.0,28.0
39565,2023-07-07 13:00:00,2024-07-17 00:00:00,3.1,322.54,0,854.0,73.0,73.0,26.0
39566,2023-07-07 14:00:00,2024-07-17 00:00:00,3.1,325.81,0,856.0,73.0,63.0,26.0
39567,2023-07-07 15:00:00,2024-07-17 00:00:00,3.1,325.56,0,852.0,73.0,64.0,27.0
39568,2023-07-07 16:00:00,2024-07-17 00:00:00,3.1,318.25,0,850.0,73.0,87.0,27.0
39569,2023-07-07 17:00:00,2024-07-17 00:00:00,3.1,312.03,0,847.0,74.0,96.0,15.0
39570,2023-07-07 18:00:00,2024-07-17 00:00:00,3.1,311.83,0,845.0,74.0,87.0,4.0
39571,2023-07-07 19:00:00,2024-07-17 00:00:00,3.1,316.15,0,839.0,69.0,78.0,5.0
39572,2023-07-07 20:00:00,2024-07-17 00:00:00,3.1,321.87,0,835.0,68.0,60.0,4.0
39573,2023-07-07 21:00:00,2024-07-17 00:00:00,3.1,328.63,0,834.0,62.0,46.0,4.0
39574,2023-07-07 22:00:00,2024-07-17 00:00:00,3.1,333.67,0,832.0,57.0,43.0,13.0
39575,2023-07-07 23:00:00,2024-07-17 00:00:00,3.1,308.38,0,828.0,156.0,25.0,18.0
