Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
42960,2023-11-26 00:00:00,2024-07-17 00:00:00,3.1,465.37,0,814.0,52.0,6.0,24.0
42961,2023-11-26 01:00:00,2024-07-17 00:00:00,3.1,424.91,0,844.0,148.0,6.0,25.0
42962,2023-11-26 02:00:00,2024-07-17 00:00:00,3.1,421.21,0,844.0,151.0,13.0,26.0
42963,2023-11-26 03:00:00,2024-07-17 00:00:00,3.1,422.01,0,848.0,141.0,22.0,27.0
42964,2023-11-26 04:00:00,2024-07-17 00:00:00,3.1,461.18,0,848.0,50.0,19.0,25.0
42965,2023-11-26 05:00:00,2024-07-17 00:00:00,3.1,463.68,0,851.0,51.0,13.0,25.0
42966,2023-11-26 06:00:00,2024-07-17 00:00:00,3.1,465.36,0,850.0,52.0,9.0,26.0
42967,2023-11-26 07:00:00,2024-07-17 00:00:00,3.1,467.18,0,853.0,55.0,2.0,25.0
42968,2023-11-26 08:00:00,2024-07-17 00:00:00,3.1,469.97,0,849.0,50.0,1.0,25.0
42969,2023-11-26 09:00:00,2024-07-17 00:00:00,3.1,468.61,0,832.0,52.0,1.0,25.0
42970,2023-11-26 10:00:00,2024-07-17 00:00:00,3.1,468.65,0,834.0,51.0,2.0,25.0
42971,2023-11-26 11:00:00,2024-07-17 00:00:00,3.1,469.87,0,833.0,50.0,1.0,26.0
42972,2023-11-26 12:00:00,2024-07-17 00:00:00,3.1,469.62,0,833.0,50.0,1.0,25.0
42973,2023-11-26 13:00:00,2024-07-17 00:00:00,3.1,469.4,0,834.0,51.0,1.0,26.0
42974,2023-11-26 14:00:00,2024-07-17 00:00:00,3.1,470.64,0,835.0,48.0,1.0,25.0
42975,2023-11-26 15:00:00,2024-07-17 00:00:00,3.1,471.09,0,833.0,47.0,1.0,25.0
42976,2023-11-26 16:00:00,2024-07-17 00:00:00,3.1,429.35,0,851.0,143.0,1.0,25.0
42977,2023-11-26 17:00:00,2024-07-17 00:00:00,3.1,428.82,0,851.0,145.0,1.0,26.0
42978,2023-11-26 18:00:00,2024-07-17 00:00:00,3.1,431.79,0,854.0,136.0,1.0,23.0
42979,2023-11-26 19:00:00,2024-07-17 00:00:00,3.1,471.17,0,849.0,47.0,1.0,24.0
42980,2023-11-26 20:00:00,2024-07-17 00:00:00,3.1,469.9,0,847.0,48.0,3.0,25.0
42981,2023-11-26 21:00:00,2024-07-17 00:00:00,3.1,468.1,0,844.0,48.0,7.0,26.0
42982,2023-11-26 22:00:00,2024-07-17 00:00:00,3.1,470.6,0,845.0,48.0,2.0,26.0
42983,2023-11-26 23:00:00,2024-07-17 00:00:00,3.1,471.3,0,843.0,47.0,1.0,25.0
