UTC time,coal,nat_gas,hydro,wind,other
2023-02-15 00:00:00,0,565.0,66.0,128.0,27.0
2023-02-15 01:00:00,0,603.0,63.0,95.0,27.0
2023-02-15 02:00:00,0,602.0,115.0,112.0,27.0
2023-02-15 03:00:00,0,601.0,119.0,75.0,28.0
2023-02-15 04:00:00,0,602.0,119.0,92.0,27.0
2023-02-15 05:00:00,0,605.0,117.0,96.0,27.0
2023-02-15 06:00:00,0,604.0,71.0,84.0,27.0
2023-02-15 07:00:00,0,604.0,117.0,71.0,27.0
2023-02-15 08:00:00,0,604.0,110.0,62.0,27.0
2023-02-15 09:00:00,0,604.0,62.0,44.0,26.0
2023-02-15 10:00:00,0,605.0,61.0,27.0,26.0
2023-02-15 11:00:00,0,604.0,60.0,20.0,28.0
2023-02-15 12:00:00,0,604.0,62.0,24.0,27.0
2023-02-15 13:00:00,0,605.0,111.0,31.0,27.0
2023-02-15 14:00:00,0,605.0,113.0,77.0,26.0
2023-02-15 15:00:00,0,604.0,111.0,138.0,26.0
2023-02-15 16:00:00,0,604.0,113.0,76.0,28.0
2023-02-15 17:00:00,0,603.0,112.0,40.0,26.0
2023-02-15 18:00:00,0,590.0,112.0,47.0,25.0
2023-02-15 19:00:00,0,432.0,101.0,84.0,27.0
2023-02-15 20:00:00,0,402.0,57.0,101.0,28.0
2023-02-15 21:00:00,0,396.0,57.0,148.0,28.0
2023-02-15 22:00:00,0,388.0,57.0,184.0,28.0
2023-02-15 23:00:00,0,388.0,56.0,134.0,28.0
