Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
36984,2023-03-22 00:00:00,2024-07-17 00:00:00,3.1,309.66,0,901.0,51.0,146.0,25.0
36985,2023-03-22 01:00:00,2024-07-17 00:00:00,3.1,310.22,0,902.0,51.0,145.0,26.0
36986,2023-03-22 02:00:00,2024-07-17 00:00:00,3.1,317.04,0,902.0,49.0,122.0,25.0
36987,2023-03-22 03:00:00,2024-07-17 00:00:00,3.1,333.5,0,906.0,51.0,67.0,26.0
36988,2023-03-22 04:00:00,2024-07-17 00:00:00,3.1,327.95,0,906.0,50.0,85.0,25.0
36989,2023-03-22 05:00:00,2024-07-17 00:00:00,3.1,316.61,0,912.0,51.0,124.0,26.0
36990,2023-03-22 06:00:00,2024-07-17 00:00:00,3.1,313.51,0,912.0,50.0,136.0,26.0
36991,2023-03-22 07:00:00,2024-07-17 00:00:00,3.1,319.59,0,913.0,51.0,113.0,25.0
36992,2023-03-22 08:00:00,2024-07-17 00:00:00,3.1,325.74,0,915.0,50.0,95.0,27.0
36993,2023-03-22 09:00:00,2024-07-17 00:00:00,3.1,329.37,0,919.0,52.0,80.0,25.0
36994,2023-03-22 10:00:00,2024-07-17 00:00:00,3.1,327.32,0,917.0,50.0,90.0,27.0
36995,2023-03-22 11:00:00,2024-07-17 00:00:00,3.1,324.51,0,918.0,51.0,97.0,25.0
36996,2023-03-22 12:00:00,2024-07-17 00:00:00,3.1,319.79,0,920.0,52.0,114.0,27.0
36997,2023-03-22 13:00:00,2024-07-17 00:00:00,3.1,311.49,0,937.0,102.0,96.0,26.0
36998,2023-03-22 14:00:00,2024-07-17 00:00:00,3.1,316.72,0,938.0,102.0,77.0,26.0
36999,2023-03-22 15:00:00,2024-07-17 00:00:00,3.1,311.9,0,946.0,99.0,100.0,27.0
37000,2023-03-22 16:00:00,2024-07-17 00:00:00,3.1,318.38,0,950.0,104.0,71.0,26.0
37001,2023-03-22 17:00:00,2024-07-17 00:00:00,3.1,320.27,0,950.0,102.0,67.0,27.0
37002,2023-03-22 18:00:00,2024-07-17 00:00:00,3.1,318.89,0,944.0,99.0,74.0,27.0
37003,2023-03-22 19:00:00,2024-07-17 00:00:00,3.1,342.44,0,936.0,51.0,42.0,26.0
37004,2023-03-22 20:00:00,2024-07-17 00:00:00,3.1,343.54,0,915.0,50.0,38.0,26.0
37005,2023-03-22 21:00:00,2024-07-17 00:00:00,3.1,347.11,0,909.0,51.0,26.0,26.0
37006,2023-03-22 22:00:00,2024-07-17 00:00:00,3.1,350.82,0,910.0,50.0,17.0,27.0
37007,2023-03-22 23:00:00,2024-07-17 00:00:00,3.1,353.32,0,904.0,52.0,7.0,26.0
