Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
35112,2023-01-03 00:00:00,2024-07-17 00:00:00,3.1,328.33,0,478.0,220.0,63.0,26.0
35113,2023-01-03 01:00:00,2024-07-17 00:00:00,3.1,339.15,0,502.0,218.0,50.0,26.0
35114,2023-01-03 02:00:00,2024-07-17 00:00:00,3.1,326.44,0,508.0,218.0,84.0,25.0
35115,2023-01-03 03:00:00,2024-07-17 00:00:00,3.1,310.6,0,509.0,217.0,131.0,26.0
35116,2023-01-03 04:00:00,2024-07-17 00:00:00,3.1,315.84,0,508.0,217.0,114.0,25.0
35117,2023-01-03 05:00:00,2024-07-17 00:00:00,3.1,319.11,0,506.0,218.0,104.0,26.0
35118,2023-01-03 06:00:00,2024-07-17 00:00:00,3.1,319.49,0,508.0,217.0,105.0,26.0
35119,2023-01-03 07:00:00,2024-07-17 00:00:00,3.1,313.2,0,506.0,218.0,113.0,20.0
35120,2023-01-03 08:00:00,2024-07-17 00:00:00,3.1,299.51,0,479.0,214.0,123.0,8.0
35121,2023-01-03 09:00:00,2024-07-17 00:00:00,3.1,296.12,0,480.0,218.0,124.0,4.0
35122,2023-01-03 10:00:00,2024-07-17 00:00:00,3.1,297.29,0,480.0,217.0,123.0,5.0
35123,2023-01-03 11:00:00,2024-07-17 00:00:00,3.1,302.82,0,480.0,217.0,106.0,4.0
35124,2023-01-03 12:00:00,2024-07-17 00:00:00,3.1,306.25,0,480.0,218.0,97.0,5.0
35125,2023-01-03 13:00:00,2024-07-17 00:00:00,3.1,303.25,0,482.0,215.0,108.0,4.0
35126,2023-01-03 14:00:00,2024-07-17 00:00:00,3.1,304.64,0,480.0,217.0,101.0,4.0
35127,2023-01-03 15:00:00,2024-07-17 00:00:00,3.1,304.76,0,480.0,217.0,102.0,5.0
35128,2023-01-03 16:00:00,2024-07-17 00:00:00,3.1,303.78,0,478.0,215.0,104.0,4.0
35129,2023-01-03 17:00:00,2024-07-17 00:00:00,3.1,299.27,0,478.0,212.0,118.0,3.0
35130,2023-01-03 18:00:00,2024-07-17 00:00:00,3.1,300.04,0,478.0,216.0,112.0,3.0
35131,2023-01-03 19:00:00,2024-07-17 00:00:00,3.1,310.37,0,478.0,214.0,86.0,3.0
35132,2023-01-03 20:00:00,2024-07-17 00:00:00,3.1,310.19,0,484.0,212.0,92.0,3.0
35133,2023-01-03 21:00:00,2024-07-17 00:00:00,3.1,311.74,0,483.0,211.0,87.0,2.0
35134,2023-01-03 22:00:00,2024-07-17 00:00:00,3.1,311.27,0,484.0,215.0,85.0,2.0
35135,2023-01-03 23:00:00,2024-07-17 00:00:00,3.1,320.98,0,483.0,219.0,56.0,2.0
