UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-11-23 00:00:00,0.0,821.0,0.0,163.0,124.0,29.0,3.0
2023-11-23 01:00:00,0.0,831.0,0.0,167.0,140.0,27.0,0.0
2023-11-23 02:00:00,0.0,830.0,0.0,167.0,151.0,26.0,0.0
2023-11-23 03:00:00,0.0,832.0,0.0,167.0,151.0,27.0,0.0
2023-11-23 04:00:00,0.0,834.0,0.0,162.0,164.0,28.0,0.0
2023-11-23 05:00:00,0.0,833.0,0.0,71.0,198.0,28.0,0.0
2023-11-23 06:00:00,0.0,831.0,0.0,66.0,174.0,29.0,0.0
2023-11-23 07:00:00,0.0,833.0,0.0,67.0,202.0,27.0,0.0
2023-11-23 08:00:00,0.0,811.0,0.0,66.0,234.0,27.0,0.0
2023-11-23 09:00:00,0.0,819.0,0.0,66.0,300.0,28.0,0.0
2023-11-23 10:00:00,0.0,815.0,0.0,66.0,270.0,26.0,0.0
2023-11-23 11:00:00,0.0,817.0,0.0,65.0,221.0,28.0,0.0
2023-11-23 12:00:00,0.0,816.0,0.0,62.0,215.0,27.0,0.0
2023-11-23 13:00:00,0.0,815.0,0.0,66.0,184.0,27.0,0.0
2023-11-23 14:00:00,0.0,817.0,0.0,125.0,140.0,25.0,0.0
2023-11-23 15:00:00,0.0,814.0,0.0,167.0,213.0,26.0,0.0
2023-11-23 16:00:00,0.0,818.0,0.0,160.0,213.0,25.0,0.0
2023-11-23 17:00:00,0.0,802.0,0.0,152.0,199.0,25.0,5.0
2023-11-23 18:00:00,0.0,807.0,0.0,63.0,347.0,26.0,9.0
2023-11-23 19:00:00,0.0,810.0,0.0,64.0,397.0,25.0,9.0
2023-11-23 20:00:00,0.0,812.0,0.0,61.0,374.0,25.0,6.0
2023-11-23 21:00:00,0.0,807.0,0.0,63.0,347.0,25.0,6.0
2023-11-23 22:00:00,0.0,781.0,0.0,62.0,339.0,26.0,9.0
2023-11-23 23:00:00,0.0,731.0,0.0,62.0,354.0,25.0,7.0
