UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-02-28 00:00:00,0.0,946.0,0.0,53.0,92.0,23.0,3.0
2023-02-28 01:00:00,0.0,826.0,0.0,56.0,92.0,26.0,0.0
2023-02-28 02:00:00,0.0,857.0,0.0,54.0,85.0,26.0,0.0
2023-02-28 03:00:00,0.0,858.0,0.0,54.0,82.0,27.0,0.0
2023-02-28 04:00:00,0.0,864.0,0.0,54.0,74.0,27.0,0.0
2023-02-28 05:00:00,0.0,794.0,0.0,52.0,90.0,26.0,0.0
2023-02-28 06:00:00,0.0,736.0,0.0,53.0,104.0,27.0,0.0
2023-02-28 07:00:00,0.0,622.0,0.0,53.0,141.0,26.0,0.0
2023-02-28 08:00:00,0.0,510.0,0.0,52.0,148.0,27.0,0.0
2023-02-28 09:00:00,0.0,481.0,0.0,54.0,126.0,26.0,0.0
2023-02-28 10:00:00,0.0,479.0,0.0,52.0,92.0,28.0,0.0
2023-02-28 11:00:00,0.0,482.0,0.0,53.0,95.0,27.0,0.0
2023-02-28 12:00:00,0.0,475.0,0.0,54.0,86.0,26.0,0.0
2023-02-28 13:00:00,0.0,479.0,0.0,52.0,52.0,26.0,0.0
2023-02-28 14:00:00,0.0,433.0,0.0,50.0,59.0,26.0,0.0
2023-02-28 15:00:00,0.0,456.0,0.0,51.0,62.0,26.0,0.0
2023-02-28 16:00:00,0.0,493.0,0.0,52.0,62.0,27.0,0.0
2023-02-28 17:00:00,0.0,459.0,0.0,53.0,89.0,26.0,3.0
2023-02-28 18:00:00,0.0,483.0,0.0,51.0,173.0,27.0,6.0
2023-02-28 19:00:00,0.0,478.0,0.0,55.0,142.0,26.0,10.0
2023-02-28 20:00:00,0.0,478.0,0.0,48.0,66.0,26.0,11.0
2023-02-28 21:00:00,0.0,476.0,0.0,52.0,72.0,25.0,10.0
2023-02-28 22:00:00,0.0,524.0,0.0,53.0,35.0,26.0,12.0
2023-02-28 23:00:00,0.0,552.0,0.0,51.0,3.0,25.0,12.0
