Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
35064,2023-01-01 00:00:00,2024-07-17 00:00:00,3.1,267.75,0,510.0,226.0,269.0,25.0
35065,2023-01-01 01:00:00,2024-07-17 00:00:00,3.1,266.31,0,490.0,226.0,259.0,26.0
35066,2023-01-01 02:00:00,2024-07-17 00:00:00,3.1,276.43,0,525.0,226.0,249.0,26.0
35067,2023-01-01 03:00:00,2024-07-17 00:00:00,3.1,287.94,0,565.0,225.0,235.0,25.0
35068,2023-01-01 04:00:00,2024-07-17 00:00:00,3.1,294.98,0,595.0,225.0,231.0,26.0
35069,2023-01-01 05:00:00,2024-07-17 00:00:00,3.1,311.38,0,582.0,221.0,167.0,25.0
35070,2023-01-01 06:00:00,2024-07-17 00:00:00,3.1,327.75,0,562.0,209.0,118.0,26.0
35071,2023-01-01 07:00:00,2024-07-17 00:00:00,3.1,351.37,0,574.0,199.0,68.0,25.0
35072,2023-01-01 08:00:00,2024-07-17 00:00:00,3.1,376.4,0,568.0,183.0,24.0,27.0
35073,2023-01-01 09:00:00,2024-07-17 00:00:00,3.1,404.11,0,462.0,98.0,25.0,25.0
35074,2023-01-01 10:00:00,2024-07-17 00:00:00,3.1,422.39,0,471.0,86.0,11.0,25.0
35075,2023-01-01 11:00:00,2024-07-17 00:00:00,3.1,425.04,0,474.0,86.0,9.0,27.0
35076,2023-01-01 12:00:00,2024-07-17 00:00:00,3.1,417.42,0,459.0,83.0,19.0,25.0
35077,2023-01-01 13:00:00,2024-07-17 00:00:00,3.1,423.66,0,478.0,87.0,10.0,26.0
35078,2023-01-01 14:00:00,2024-07-17 00:00:00,3.1,367.66,0,481.0,184.0,11.0,25.0
35079,2023-01-01 15:00:00,2024-07-17 00:00:00,3.1,368.04,0,483.0,188.0,8.0,26.0
35080,2023-01-01 16:00:00,2024-07-17 00:00:00,3.1,342.29,0,394.0,185.0,26.0,26.0
35081,2023-01-01 17:00:00,2024-07-17 00:00:00,3.1,358.86,0,476.0,189.0,23.0,26.0
35082,2023-01-01 18:00:00,2024-07-17 00:00:00,3.1,362.4,0,466.0,185.0,17.0,27.0
35083,2023-01-01 19:00:00,2024-07-17 00:00:00,3.1,355.81,0,429.0,188.0,12.0,26.0
35084,2023-01-01 20:00:00,2024-07-17 00:00:00,3.1,333.94,0,412.0,188.0,47.0,25.0
35085,2023-01-01 21:00:00,2024-07-17 00:00:00,3.1,361.37,0,444.0,186.0,10.0,27.0
35086,2023-01-01 22:00:00,2024-07-17 00:00:00,3.1,353.77,0,404.0,189.0,5.0,26.0
35087,2023-01-01 23:00:00,2024-07-17 00:00:00,3.1,362.12,0,448.0,185.0,11.0,27.0
