Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
35592,2023-01-23 00:00:00,2024-07-17 00:00:00,3.1,351.13,0,424.0,37.0,3.0,27.0
35593,2023-01-23 01:00:00,2024-07-17 00:00:00,3.1,303.99,0,496.0,127.0,3.0,25.0
35594,2023-01-23 02:00:00,2024-07-17 00:00:00,3.1,301.86,0,512.0,137.0,3.0,27.0
35595,2023-01-23 03:00:00,2024-07-17 00:00:00,3.1,294.01,0,515.0,136.0,21.0,25.0
35596,2023-01-23 04:00:00,2024-07-17 00:00:00,3.1,297.89,0,515.0,137.0,10.0,24.0
35597,2023-01-23 05:00:00,2024-07-17 00:00:00,3.1,296.56,0,515.0,135.0,16.0,25.0
35598,2023-01-23 06:00:00,2024-07-17 00:00:00,3.1,297.21,0,513.0,136.0,13.0,25.0
35599,2023-01-23 07:00:00,2024-07-17 00:00:00,3.1,302.7,0,515.0,131.0,6.0,25.0
35600,2023-01-23 08:00:00,2024-07-17 00:00:00,3.1,343.69,0,516.0,45.0,12.0,26.0
35601,2023-01-23 09:00:00,2024-07-17 00:00:00,3.1,346.2,0,516.0,35.0,17.0,25.0
35602,2023-01-23 10:00:00,2024-07-17 00:00:00,3.1,337.05,0,515.0,33.0,35.0,25.0
35603,2023-01-23 11:00:00,2024-07-17 00:00:00,3.1,316.97,0,513.0,36.0,71.0,26.0
35604,2023-01-23 12:00:00,2024-07-17 00:00:00,3.1,308.1,0,515.0,32.0,94.0,26.0
35605,2023-01-23 13:00:00,2024-07-17 00:00:00,3.1,267.58,0,515.0,32.0,195.0,26.0
35606,2023-01-23 14:00:00,2024-07-17 00:00:00,3.1,218.15,0,515.0,127.0,274.0,26.0
35607,2023-01-23 15:00:00,2024-07-17 00:00:00,3.1,229.99,0,515.0,93.0,261.0,27.0
35608,2023-01-23 16:00:00,2024-07-17 00:00:00,3.1,221.17,0,513.0,113.0,277.0,28.0
35609,2023-01-23 17:00:00,2024-07-17 00:00:00,3.1,206.16,0,513.0,137.0,319.0,27.0
35610,2023-01-23 18:00:00,2024-07-17 00:00:00,3.1,217.22,0,514.0,136.0,270.0,27.0
35611,2023-01-23 19:00:00,2024-07-17 00:00:00,3.1,270.8,0,513.0,134.0,82.0,25.0
35612,2023-01-23 20:00:00,2024-07-17 00:00:00,3.1,301.12,0,513.0,128.0,13.0,26.0
35613,2023-01-23 21:00:00,2024-07-17 00:00:00,3.1,351.19,0,512.0,36.0,8.0,26.0
35614,2023-01-23 22:00:00,2024-07-17 00:00:00,3.1,339.64,0,492.0,36.0,26.0,26.0
35615,2023-01-23 23:00:00,2024-07-17 00:00:00,3.1,332.18,0,483.0,42.0,32.0,26.0
