Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
38976,2023-06-13 00:00:00,2024-07-17 00:00:00,3.1,348.17,0,439.0,160.0,59.0,27.0
38977,2023-06-13 01:00:00,2024-07-17 00:00:00,3.1,348.52,0,436.0,159.0,58.0,27.0
38978,2023-06-13 02:00:00,2024-07-17 00:00:00,3.1,322.79,0,434.0,158.0,114.0,27.0
38979,2023-06-13 03:00:00,2024-07-17 00:00:00,3.1,320.61,0,437.0,157.0,123.0,28.0
38980,2023-06-13 04:00:00,2024-07-17 00:00:00,3.1,348.05,0,427.0,155.0,59.0,27.0
38981,2023-06-13 05:00:00,2024-07-17 00:00:00,3.1,335.94,0,391.0,156.0,67.0,28.0
38982,2023-06-13 06:00:00,2024-07-17 00:00:00,3.1,341.16,0,418.0,158.0,66.0,27.0
38983,2023-06-13 07:00:00,2024-07-17 00:00:00,3.1,337.44,0,404.0,156.0,69.0,27.0
38984,2023-06-13 08:00:00,2024-07-17 00:00:00,3.1,343.08,0,443.0,157.0,72.0,25.0
38985,2023-06-13 09:00:00,2024-07-17 00:00:00,3.1,333.14,0,426.0,158.0,82.0,23.0
38986,2023-06-13 10:00:00,2024-07-17 00:00:00,3.1,316.11,0,422.0,160.0,115.0,22.0
38987,2023-06-13 11:00:00,2024-07-17 00:00:00,3.1,315.99,0,415.0,147.0,125.0,23.0
38988,2023-06-13 12:00:00,2024-07-17 00:00:00,3.1,349.73,0,443.0,47.0,161.0,22.0
38989,2023-06-13 13:00:00,2024-07-17 00:00:00,3.1,305.19,0,450.0,48.0,265.0,21.0
38990,2023-06-13 14:00:00,2024-07-17 00:00:00,3.1,259.79,0,351.0,48.0,320.0,23.0
38991,2023-06-13 15:00:00,2024-07-17 00:00:00,3.1,230.88,0,335.0,138.0,314.0,23.0
38992,2023-06-13 16:00:00,2024-07-17 00:00:00,3.1,252.62,0,334.0,45.0,330.0,24.0
38993,2023-06-13 17:00:00,2024-07-17 00:00:00,3.1,248.43,0,333.0,45.0,340.0,23.0
38994,2023-06-13 18:00:00,2024-07-17 00:00:00,3.1,226.15,0,333.0,46.0,418.0,24.0
38995,2023-06-13 19:00:00,2024-07-17 00:00:00,3.1,217.72,0,334.0,44.0,450.0,22.0
38996,2023-06-13 20:00:00,2024-07-17 00:00:00,3.1,219.61,0,334.0,45.0,446.0,24.0
38997,2023-06-13 21:00:00,2024-07-17 00:00:00,3.1,218.64,0,335.0,46.0,448.0,23.0
38998,2023-06-13 22:00:00,2024-07-17 00:00:00,3.1,219.02,0,334.0,44.0,447.0,23.0
38999,2023-06-13 23:00:00,2024-07-17 00:00:00,3.1,223.31,0,334.0,46.0,428.0,23.0
