UTC time,coal,nat_gas,hydro,wind,other
2023-04-03 00:00:00,0,636.0,49.0,31.0,24.0
2023-04-03 01:00:00,0,665.0,141.0,36.0,25.0
2023-04-03 02:00:00,0,706.0,149.0,44.0,25.0
2023-04-03 03:00:00,0,736.0,144.0,163.0,24.0
2023-04-03 04:00:00,0,735.0,144.0,207.0,26.0
2023-04-03 05:00:00,0,738.0,141.0,191.0,24.0
2023-04-03 06:00:00,0,732.0,47.0,175.0,24.0
2023-04-03 07:00:00,0,675.0,46.0,108.0,25.0
2023-04-03 08:00:00,0,711.0,46.0,49.0,24.0
2023-04-03 09:00:00,0,716.0,47.0,56.0,25.0
2023-04-03 10:00:00,0,716.0,46.0,47.0,25.0
2023-04-03 11:00:00,0,718.0,49.0,26.0,23.0
2023-04-03 12:00:00,0,738.0,45.0,25.0,26.0
2023-04-03 13:00:00,0,739.0,117.0,32.0,24.0
2023-04-03 14:00:00,0,830.0,145.0,37.0,26.0
2023-04-03 15:00:00,0,856.0,146.0,47.0,27.0
2023-04-03 16:00:00,0,887.0,136.0,46.0,26.0
2023-04-03 17:00:00,0,883.0,46.0,49.0,27.0
2023-04-03 18:00:00,0,888.0,45.0,20.0,27.0
2023-04-03 19:00:00,0,886.0,47.0,15.0,26.0
2023-04-03 20:00:00,0,885.0,46.0,30.0,27.0
2023-04-03 21:00:00,0,871.0,45.0,64.0,27.0
2023-04-03 22:00:00,0,791.0,47.0,95.0,27.0
2023-04-03 23:00:00,0,606.0,46.0,110.0,27.0
