Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
39960,2023-07-24 00:00:00,2024-07-17 00:00:00,3.1,420.63,0,874.0,124.0,45.0,25.0
39961,2023-07-24 01:00:00,2024-07-17 00:00:00,3.1,420.96,0,872.0,130.0,38.0,25.0
39962,2023-07-24 02:00:00,2024-07-17 00:00:00,3.1,412.36,0,878.0,131.0,61.0,25.0
39963,2023-07-24 03:00:00,2024-07-17 00:00:00,3.1,420.74,0,883.0,127.0,44.0,26.0
39964,2023-07-24 04:00:00,2024-07-17 00:00:00,3.1,459.51,0,893.0,31.0,44.0,25.0
39965,2023-07-24 05:00:00,2024-07-17 00:00:00,3.1,443.39,0,894.0,26.0,86.0,25.0
39966,2023-07-24 06:00:00,2024-07-17 00:00:00,3.1,412.61,0,898.0,24.0,167.0,24.0
39967,2023-07-24 07:00:00,2024-07-17 00:00:00,3.1,392.28,0,948.0,25.0,239.0,25.0
39968,2023-07-24 08:00:00,2024-07-17 00:00:00,3.1,374.54,0,953.0,24.0,301.0,24.0
39969,2023-07-24 09:00:00,2024-07-17 00:00:00,3.1,368.53,0,936.0,23.0,319.0,25.0
39970,2023-07-24 10:00:00,2024-07-17 00:00:00,3.1,363.38,0,891.0,26.0,319.0,25.0
39971,2023-07-24 11:00:00,2024-07-17 00:00:00,3.1,362.69,0,887.0,25.0,321.0,25.0
39972,2023-07-24 12:00:00,2024-07-17 00:00:00,3.1,364.66,0,949.0,26.0,335.0,25.0
39973,2023-07-24 13:00:00,2024-07-17 00:00:00,3.1,361.11,0,964.0,25.0,356.0,26.0
39974,2023-07-24 14:00:00,2024-07-17 00:00:00,3.1,355.49,0,981.0,25.0,386.0,27.0
39975,2023-07-24 15:00:00,2024-07-17 00:00:00,3.1,350.43,0,959.0,22.0,401.0,27.0
39976,2023-07-24 16:00:00,2024-07-17 00:00:00,3.1,342.63,0,918.0,25.0,413.0,27.0
39977,2023-07-24 17:00:00,2024-07-17 00:00:00,3.1,342.18,0,944.0,25.0,420.0,21.0
39978,2023-07-24 18:00:00,2024-07-17 00:00:00,3.1,345.11,0,980.0,26.0,417.0,16.0
39979,2023-07-24 19:00:00,2024-07-17 00:00:00,3.1,353.18,0,977.0,26.0,392.0,26.0
39980,2023-07-24 20:00:00,2024-07-17 00:00:00,3.1,357.14,0,970.0,25.0,375.0,27.0
39981,2023-07-24 21:00:00,2024-07-17 00:00:00,3.1,359.33,0,964.0,26.0,363.0,27.0
39982,2023-07-24 22:00:00,2024-07-17 00:00:00,3.1,356.94,0,921.0,26.0,356.0,27.0
39983,2023-07-24 23:00:00,2024-07-17 00:00:00,3.1,338.4,0,886.0,127.0,317.0,26.0
