Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
41760,2023-10-07 00:00:00,2024-07-17 00:00:00,3.1,293.8,0,672.0,167.0,36.0,30.0
41761,2023-10-07 01:00:00,2024-07-17 00:00:00,3.1,290.78,0,674.0,166.0,44.0,27.0
41762,2023-10-07 02:00:00,2024-07-17 00:00:00,3.1,286.61,0,680.0,164.0,61.0,27.0
41763,2023-10-07 03:00:00,2024-07-17 00:00:00,3.1,287.5,0,683.0,166.0,58.0,28.0
41764,2023-10-07 04:00:00,2024-07-17 00:00:00,3.1,285.15,0,684.0,164.0,68.0,28.0
41765,2023-10-07 05:00:00,2024-07-17 00:00:00,3.1,279.8,0,687.0,160.0,91.0,28.0
41766,2023-10-07 06:00:00,2024-07-17 00:00:00,3.1,277.88,0,691.0,155.0,104.0,28.0
41767,2023-10-07 07:00:00,2024-07-17 00:00:00,3.1,281.15,0,686.0,143.0,102.0,27.0
41768,2023-10-07 08:00:00,2024-07-17 00:00:00,3.1,313.1,0,470.0,43.0,65.0,27.0
41769,2023-10-07 09:00:00,2024-07-17 00:00:00,3.1,323.72,0,462.0,41.0,46.0,27.0
41770,2023-10-07 10:00:00,2024-07-17 00:00:00,3.1,323.12,0,463.0,37.0,52.0,28.0
41771,2023-10-07 11:00:00,2024-07-17 00:00:00,3.1,321.11,0,464.0,36.0,56.0,27.0
41772,2023-10-07 12:00:00,2024-07-17 00:00:00,3.1,304.61,0,466.0,34.0,90.0,27.0
41773,2023-10-07 13:00:00,2024-07-17 00:00:00,3.1,321.27,0,570.0,30.0,77.0,26.0
41774,2023-10-07 14:00:00,2024-07-17 00:00:00,3.1,329.78,0,604.0,28.0,65.0,26.0
41775,2023-10-07 15:00:00,2024-07-17 00:00:00,3.1,337.63,0,602.0,25.0,51.0,26.0
41776,2023-10-07 16:00:00,2024-07-17 00:00:00,3.1,341.54,0,599.0,25.0,42.0,25.0
41777,2023-10-07 17:00:00,2024-07-17 00:00:00,3.1,343.05,0,595.0,24.0,41.0,27.0
41778,2023-10-07 18:00:00,2024-07-17 00:00:00,3.1,349.67,0,589.0,26.0,25.0,26.0
41779,2023-10-07 19:00:00,2024-07-17 00:00:00,3.1,358.91,0,581.0,24.0,9.0,25.0
41780,2023-10-07 20:00:00,2024-07-17 00:00:00,3.1,360.9,0,578.0,25.0,5.0,26.0
41781,2023-10-07 21:00:00,2024-07-17 00:00:00,3.1,360.27,0,574.0,22.0,9.0,26.0
41782,2023-10-07 22:00:00,2024-07-17 00:00:00,3.1,355.91,0,571.0,23.0,15.0,25.0
41783,2023-10-07 23:00:00,2024-07-17 00:00:00,3.1,358.37,0,570.0,23.0,10.0,24.0
