Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
35784,2023-01-31 00:00:00,2024-07-17 00:00:00,3.1,448.72,0,837.0,53.0,43.0,27.0
35785,2023-01-31 01:00:00,2024-07-17 00:00:00,3.1,439.13,0,838.0,45.0,73.0,28.0
35786,2023-01-31 02:00:00,2024-07-17 00:00:00,3.1,417.31,0,857.0,112.0,63.0,26.0
35787,2023-01-31 03:00:00,2024-07-17 00:00:00,3.1,413.22,0,902.0,141.0,55.0,27.0
35788,2023-01-31 04:00:00,2024-07-17 00:00:00,3.1,419.82,0,1020.0,128.0,69.0,26.0
35789,2023-01-31 05:00:00,2024-07-17 00:00:00,3.1,444.36,0,914.0,41.0,73.0,28.0
35790,2023-01-31 06:00:00,2024-07-17 00:00:00,3.1,456.44,0,863.0,42.0,39.0,27.0
35791,2023-01-31 07:00:00,2024-07-17 00:00:00,3.1,467.34,0,858.0,40.0,17.0,26.0
35792,2023-01-31 08:00:00,2024-07-17 00:00:00,3.1,464.61,0,675.0,42.0,11.0,27.0
35793,2023-01-31 09:00:00,2024-07-17 00:00:00,3.1,471.53,0,661.0,39.0,2.0,27.0
35794,2023-01-31 10:00:00,2024-07-17 00:00:00,3.1,463.77,0,661.0,40.0,13.0,26.0
35795,2023-01-31 11:00:00,2024-07-17 00:00:00,3.1,457.75,0,661.0,41.0,22.0,26.0
35796,2023-01-31 12:00:00,2024-07-17 00:00:00,3.1,462.21,0,661.0,37.0,19.0,27.0
35797,2023-01-31 13:00:00,2024-07-17 00:00:00,3.1,456.02,0,662.0,41.0,25.0,26.0
35798,2023-01-31 14:00:00,2024-07-17 00:00:00,3.1,458.43,0,663.0,38.0,25.0,28.0
35799,2023-01-31 15:00:00,2024-07-17 00:00:00,3.1,460.85,0,663.0,42.0,16.0,26.0
35800,2023-01-31 16:00:00,2024-07-17 00:00:00,3.1,441.66,0,667.0,84.0,9.0,26.0
35801,2023-01-31 17:00:00,2024-07-17 00:00:00,3.1,437.15,0,667.0,86.0,16.0,27.0
35802,2023-01-31 18:00:00,2024-07-17 00:00:00,3.1,410.58,0,666.0,86.0,68.0,26.0
35803,2023-01-31 19:00:00,2024-07-17 00:00:00,3.1,398.35,0,668.0,87.0,95.0,27.0
35804,2023-01-31 20:00:00,2024-07-17 00:00:00,3.1,398.6,0,667.0,88.0,94.0,28.0
35805,2023-01-31 21:00:00,2024-07-17 00:00:00,3.1,418.94,0,664.0,86.0,51.0,27.0
35806,2023-01-31 22:00:00,2024-07-17 00:00:00,3.1,430.45,0,665.0,84.0,31.0,28.0
35807,2023-01-31 23:00:00,2024-07-17 00:00:00,3.1,431.74,0,659.0,82.0,29.0,27.0
