UTC time,coal,nat_gas,hydro,wind,other
2023-06-21 00:00:00,0,64.0,158.0,190.0,22.0
2023-06-21 01:00:00,0,62.0,161.0,176.0,23.0
2023-06-21 02:00:00,0,118.0,162.0,174.0,22.0
2023-06-21 03:00:00,0,148.0,159.0,167.0,23.0
2023-06-21 04:00:00,0,171.0,162.0,133.0,21.0
2023-06-21 05:00:00,0,172.0,163.0,91.0,24.0
2023-06-21 06:00:00,0,242.0,161.0,64.0,23.0
2023-06-21 07:00:00,0,258.0,156.0,57.0,25.0
2023-06-21 08:00:00,0,262.0,55.0,40.0,29.0
2023-06-21 09:00:00,0,251.0,54.0,40.0,27.0
2023-06-21 10:00:00,0,271.0,85.0,31.0,29.0
2023-06-21 11:00:00,0,268.0,53.0,29.0,28.0
2023-06-21 12:00:00,0,277.0,71.0,29.0,27.0
2023-06-21 13:00:00,0,278.0,93.0,28.0,28.0
2023-06-21 14:00:00,0,265.0,53.0,19.0,27.0
2023-06-21 15:00:00,0,278.0,53.0,21.0,28.0
2023-06-21 16:00:00,0,278.0,50.0,7.0,26.0
2023-06-21 17:00:00,0,276.0,51.0,1.0,27.0
2023-06-21 18:00:00,0,280.0,53.0,8.0,26.0
2023-06-21 19:00:00,0,543.0,78.0,24.0,27.0
2023-06-21 20:00:00,0,619.0,64.0,26.0,28.0
2023-06-21 21:00:00,0,617.0,62.0,25.0,27.0
2023-06-21 22:00:00,0,623.0,63.0,25.0,28.0
2023-06-21 23:00:00,0,712.0,62.0,34.0,27.0
