Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
42888,2023-11-23 00:00:00,2024-07-17 00:00:00,3.1,281.83,0,821.0,163.0,124.0,29.0
42889,2023-11-23 01:00:00,2024-07-17 00:00:00,3.1,277.25,0,831.0,167.0,140.0,27.0
42890,2023-11-23 02:00:00,2024-07-17 00:00:00,3.1,274.32,0,830.0,167.0,151.0,26.0
42891,2023-11-23 03:00:00,2024-07-17 00:00:00,3.1,274.74,0,832.0,167.0,151.0,27.0
42892,2023-11-23 04:00:00,2024-07-17 00:00:00,3.1,273.3,0,834.0,162.0,164.0,28.0
42893,2023-11-23 05:00:00,2024-07-17 00:00:00,3.1,287.0,0,833.0,71.0,198.0,28.0
42894,2023-11-23 06:00:00,2024-07-17 00:00:00,3.1,294.68,0,831.0,66.0,174.0,29.0
42895,2023-11-23 07:00:00,2024-07-17 00:00:00,3.1,286.74,0,833.0,67.0,202.0,27.0
42896,2023-11-23 08:00:00,2024-07-17 00:00:00,3.1,277.32,0,811.0,66.0,234.0,27.0
42897,2023-11-23 09:00:00,2024-07-17 00:00:00,3.1,263.09,0,819.0,66.0,300.0,28.0
42898,2023-11-23 10:00:00,2024-07-17 00:00:00,3.1,268.9,0,815.0,66.0,270.0,26.0
42899,2023-11-23 11:00:00,2024-07-17 00:00:00,3.1,281.51,0,817.0,65.0,221.0,28.0
42900,2023-11-23 12:00:00,2024-07-17 00:00:00,3.1,283.43,0,816.0,62.0,215.0,27.0
42901,2023-11-23 13:00:00,2024-07-17 00:00:00,3.1,290.36,0,815.0,66.0,184.0,27.0
42902,2023-11-23 14:00:00,2024-07-17 00:00:00,3.1,286.06,0,817.0,125.0,140.0,25.0
42903,2023-11-23 15:00:00,2024-07-17 00:00:00,3.1,259.12,0,814.0,167.0,213.0,26.0
42904,2023-11-23 16:00:00,2024-07-17 00:00:00,3.1,260.72,0,818.0,160.0,213.0,25.0
42905,2023-11-23 17:00:00,2024-07-17 00:00:00,3.1,264.1,0,802.0,152.0,199.0,25.0
42906,2023-11-23 18:00:00,2024-07-17 00:00:00,3.1,252.24,0,807.0,63.0,347.0,26.0
42907,2023-11-23 19:00:00,2024-07-17 00:00:00,3.1,242.34,0,810.0,64.0,397.0,25.0
42908,2023-11-23 20:00:00,2024-07-17 00:00:00,3.1,247.5,0,812.0,61.0,374.0,25.0
42909,2023-11-23 21:00:00,2024-07-17 00:00:00,3.1,251.98,0,807.0,63.0,347.0,25.0
42910,2023-11-23 22:00:00,2024-07-17 00:00:00,3.1,251.59,0,781.0,62.0,339.0,26.0
42911,2023-11-23 23:00:00,2024-07-17 00:00:00,3.1,243.04,0,731.0,62.0,354.0,25.0
