Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
42096,2023-10-21 00:00:00,2024-07-17 00:00:00,3.1,360.27,0,494.0,167.0,48.0,26.0
42097,2023-10-21 01:00:00,2024-07-17 00:00:00,3.1,359.02,0,508.0,171.0,54.0,28.0
42098,2023-10-21 02:00:00,2024-07-17 00:00:00,3.1,367.63,0,532.0,171.0,42.0,26.0
42099,2023-10-21 03:00:00,2024-07-17 00:00:00,3.1,375.04,0,582.0,171.0,43.0,27.0
42100,2023-10-21 04:00:00,2024-07-17 00:00:00,3.1,384.93,0,611.0,169.0,33.0,29.0
42101,2023-10-21 05:00:00,2024-07-17 00:00:00,3.1,387.52,0,599.0,161.0,30.0,27.0
42102,2023-10-21 06:00:00,2024-07-17 00:00:00,3.1,437.12,0,599.0,66.0,27.0,27.0
42103,2023-10-21 07:00:00,2024-07-17 00:00:00,3.1,451.63,0,601.0,64.0,6.0,28.0
42104,2023-10-21 08:00:00,2024-07-17 00:00:00,3.1,443.99,0,599.0,66.0,15.0,26.0
42105,2023-10-21 09:00:00,2024-07-17 00:00:00,3.1,448.13,0,601.0,63.0,12.0,27.0
42106,2023-10-21 10:00:00,2024-07-17 00:00:00,3.1,453.59,0,602.0,64.0,3.0,28.0
42107,2023-10-21 11:00:00,2024-07-17 00:00:00,3.1,448.09,0,600.0,64.0,11.0,27.0
42108,2023-10-21 12:00:00,2024-07-17 00:00:00,3.1,452.52,0,601.0,63.0,5.0,27.0
42109,2023-10-21 13:00:00,2024-07-17 00:00:00,3.1,454.4,0,600.0,64.0,1.0,27.0
42110,2023-10-21 14:00:00,2024-07-17 00:00:00,3.1,454.37,0,601.0,63.0,1.0,25.0
42111,2023-10-21 15:00:00,2024-07-17 00:00:00,3.1,453.83,0,603.0,63.0,2.0,25.0
42112,2023-10-21 16:00:00,2024-07-17 00:00:00,3.1,450.82,0,601.0,63.0,6.0,24.0
42113,2023-10-21 17:00:00,2024-07-17 00:00:00,3.1,448.47,0,602.0,64.0,10.0,26.0
42114,2023-10-21 18:00:00,2024-07-17 00:00:00,3.1,448.01,0,600.0,65.0,9.0,25.0
42115,2023-10-21 19:00:00,2024-07-17 00:00:00,3.1,453.0,0,599.0,64.0,2.0,25.0
42116,2023-10-21 20:00:00,2024-07-17 00:00:00,3.1,453.07,0,600.0,65.0,1.0,25.0
42117,2023-10-21 21:00:00,2024-07-17 00:00:00,3.1,454.26,0,599.0,63.0,1.0,25.0
42118,2023-10-21 22:00:00,2024-07-17 00:00:00,3.1,454.26,0,599.0,63.0,1.0,25.0
42119,2023-10-21 23:00:00,2024-07-17 00:00:00,3.1,453.64,0,599.0,64.0,1.0,25.0
