UTC time,coal,nat_gas,hydro,wind,other
2023-07-21 00:00:00,0,912.0,103.0,19.0,26.0
2023-07-21 01:00:00,0,911.0,98.0,20.0,27.0
2023-07-21 02:00:00,0,916.0,112.0,14.0,27.0
2023-07-21 03:00:00,0,926.0,135.0,17.0,27.0
2023-07-21 04:00:00,0,932.0,91.0,28.0,26.0
2023-07-21 05:00:00,0,919.0,27.0,74.0,28.0
2023-07-21 06:00:00,0,948.0,39.0,122.0,26.0
2023-07-21 07:00:00,0,889.0,29.0,149.0,27.0
2023-07-21 08:00:00,0,939.0,27.0,144.0,26.0
2023-07-21 09:00:00,0,925.0,29.0,186.0,25.0
2023-07-21 10:00:00,0,801.0,28.0,184.0,27.0
2023-07-21 11:00:00,0,844.0,26.0,180.0,25.0
2023-07-21 12:00:00,0,836.0,28.0,185.0,23.0
2023-07-21 13:00:00,0,928.0,27.0,169.0,26.0
2023-07-21 14:00:00,0,883.0,25.0,184.0,26.0
2023-07-21 15:00:00,0,745.0,24.0,143.0,23.0
2023-07-21 16:00:00,0,748.0,27.0,96.0,22.0
2023-07-21 17:00:00,0,781.0,24.0,146.0,23.0
2023-07-21 18:00:00,0,886.0,26.0,117.0,24.0
2023-07-21 19:00:00,0,946.0,26.0,99.0,27.0
2023-07-21 20:00:00,0,940.0,27.0,62.0,26.0
2023-07-21 21:00:00,0,931.0,31.0,69.0,28.0
2023-07-21 22:00:00,0,926.0,25.0,49.0,28.0
2023-07-21 23:00:00,0,923.0,130.0,27.0,27.0
