Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
43176,2023-12-05 00:00:00,2024-07-17 00:00:00,3.1,275.86,0,922.0,217.0,128.0,28.0
43177,2023-12-05 01:00:00,2024-07-17 00:00:00,3.1,277.34,0,919.0,225.0,111.0,27.0
43178,2023-12-05 02:00:00,2024-07-17 00:00:00,3.1,276.89,0,916.0,225.0,111.0,26.0
43179,2023-12-05 03:00:00,2024-07-17 00:00:00,3.1,274.9,0,915.0,225.0,121.0,27.0
43180,2023-12-05 04:00:00,2024-07-17 00:00:00,3.1,279.34,0,913.0,185.0,142.0,29.0
43181,2023-12-05 05:00:00,2024-07-17 00:00:00,3.1,275.41,0,910.0,173.0,170.0,28.0
43182,2023-12-05 06:00:00,2024-07-17 00:00:00,3.1,280.39,0,909.0,173.0,148.0,29.0
43183,2023-12-05 07:00:00,2024-07-17 00:00:00,3.1,276.33,0,896.0,176.0,158.0,28.0
43184,2023-12-05 08:00:00,2024-07-17 00:00:00,3.1,249.08,0,815.0,174.0,257.0,27.0
43185,2023-12-05 09:00:00,2024-07-17 00:00:00,3.1,239.94,0,792.0,173.0,294.0,27.0
43186,2023-12-05 10:00:00,2024-07-17 00:00:00,3.1,235.03,0,787.0,182.0,309.0,27.0
43187,2023-12-05 11:00:00,2024-07-17 00:00:00,3.1,233.16,0,782.0,179.0,321.0,28.0
43188,2023-12-05 12:00:00,2024-07-17 00:00:00,3.1,229.03,0,781.0,195.0,328.0,28.0
43189,2023-12-05 13:00:00,2024-07-17 00:00:00,3.1,231.95,0,794.0,210.0,304.0,28.0
43190,2023-12-05 14:00:00,2024-07-17 00:00:00,3.1,246.95,0,892.0,194.0,285.0,26.0
43191,2023-12-05 15:00:00,2024-07-17 00:00:00,3.1,253.12,0,898.0,153.0,296.0,27.0
43192,2023-12-05 16:00:00,2024-07-17 00:00:00,3.1,263.14,0,891.0,138.0,257.0,28.0
43193,2023-12-05 17:00:00,2024-07-17 00:00:00,3.1,270.61,0,906.0,74.0,288.0,26.0
43194,2023-12-05 18:00:00,2024-07-17 00:00:00,3.1,271.3,0,912.0,82.0,280.0,27.0
43195,2023-12-05 19:00:00,2024-07-17 00:00:00,3.1,259.05,0,822.0,94.0,291.0,27.0
43196,2023-12-05 20:00:00,2024-07-17 00:00:00,3.1,260.03,0,817.0,82.0,295.0,26.0
43197,2023-12-05 21:00:00,2024-07-17 00:00:00,3.1,264.44,0,817.0,84.0,275.0,28.0
43198,2023-12-05 22:00:00,2024-07-17 00:00:00,3.1,273.68,0,816.0,91.0,227.0,28.0
43199,2023-12-05 23:00:00,2024-07-17 00:00:00,3.1,274.01,0,806.0,111.0,201.0,27.0
