Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
37248,2023-04-02 00:00:00,2024-07-17 00:00:00,3.1,241.97,0,347.0,52.0,166.0,25.0
37249,2023-04-02 01:00:00,2024-07-17 00:00:00,3.1,200.27,0,347.0,51.0,288.0,24.0
37250,2023-04-02 02:00:00,2024-07-17 00:00:00,3.1,168.43,0,420.0,146.0,417.0,25.0
37251,2023-04-02 03:00:00,2024-07-17 00:00:00,3.1,181.15,0,513.0,150.0,437.0,24.0
37252,2023-04-02 04:00:00,2024-07-17 00:00:00,3.1,185.27,0,513.0,148.0,414.0,24.0
37253,2023-04-02 05:00:00,2024-07-17 00:00:00,3.1,195.49,0,471.0,66.0,403.0,25.0
37254,2023-04-02 06:00:00,2024-07-17 00:00:00,3.1,174.98,0,455.0,152.0,410.0,24.0
37255,2023-04-02 07:00:00,2024-07-17 00:00:00,3.1,184.42,0,502.0,143.0,413.0,24.0
37256,2023-04-02 08:00:00,2024-07-17 00:00:00,3.1,213.5,0,432.0,47.0,312.0,25.0
37257,2023-04-02 09:00:00,2024-07-17 00:00:00,3.1,196.53,0,352.0,49.0,306.0,23.0
37258,2023-04-02 10:00:00,2024-07-17 00:00:00,3.1,207.08,0,349.0,48.0,271.0,25.0
37259,2023-04-02 11:00:00,2024-07-17 00:00:00,3.1,231.52,0,376.0,46.0,216.0,25.0
37260,2023-04-02 12:00:00,2024-07-17 00:00:00,3.1,264.81,0,478.0,48.0,170.0,24.0
37261,2023-04-02 13:00:00,2024-07-17 00:00:00,3.1,300.28,0,517.0,46.0,96.0,24.0
37262,2023-04-02 14:00:00,2024-07-17 00:00:00,3.1,326.16,0,697.0,47.0,65.0,24.0
37263,2023-04-02 15:00:00,2024-07-17 00:00:00,3.1,332.05,0,695.0,46.0,51.0,24.0
37264,2023-04-02 16:00:00,2024-07-17 00:00:00,3.1,346.01,0,670.0,46.0,17.0,25.0
37265,2023-04-02 17:00:00,2024-07-17 00:00:00,3.1,346.32,0,626.0,48.0,10.0,23.0
37266,2023-04-02 18:00:00,2024-07-17 00:00:00,3.1,344.66,0,625.0,46.0,16.0,24.0
37267,2023-04-02 19:00:00,2024-07-17 00:00:00,3.1,336.09,0,604.0,48.0,30.0,24.0
37268,2023-04-02 20:00:00,2024-07-17 00:00:00,3.1,338.89,0,515.0,48.0,16.0,24.0
37269,2023-04-02 21:00:00,2024-07-17 00:00:00,3.1,346.69,0,588.0,46.0,10.0,25.0
37270,2023-04-02 22:00:00,2024-07-17 00:00:00,3.1,347.06,0,664.0,45.0,14.0,23.0
37271,2023-04-02 23:00:00,2024-07-17 00:00:00,3.1,340.33,0,697.0,48.0,30.0,25.0
