Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
36264,2023-02-20 00:00:00,2024-07-17 00:00:00,3.1,125.12,0.0,78.0,0.0,102.0,277.0,25.0,12.0
36265,2023-02-20 01:00:00,2024-07-17 00:00:00,3.1,106.97,0.0,79.0,0.0,110.0,331.0,25.0,3.0
36266,2023-02-20 02:00:00,2024-07-17 00:00:00,3.1,100.51,0.0,79.0,0.0,109.0,367.0,23.0,0.0
36267,2023-02-20 03:00:00,2024-07-17 00:00:00,3.1,110.72,0.0,79.0,0.0,111.0,270.0,26.0,0.0
36268,2023-02-20 04:00:00,2024-07-17 00:00:00,3.1,112.54,0.0,80.0,0.0,111.0,264.0,25.0,0.0
36269,2023-02-20 05:00:00,2024-07-17 00:00:00,3.1,109.07,0.0,79.0,0.0,105.0,292.0,25.0,0.0
36270,2023-02-20 06:00:00,2024-07-17 00:00:00,3.1,116.81,0.0,79.0,0.0,59.0,296.0,26.0,0.0
36271,2023-02-20 07:00:00,2024-07-17 00:00:00,3.1,124.38,0.0,79.0,0.0,61.0,251.0,25.0,0.0
36272,2023-02-20 08:00:00,2024-07-17 00:00:00,3.1,113.69,0.0,78.0,0.0,62.0,309.0,25.0,0.0
36273,2023-02-20 09:00:00,2024-07-17 00:00:00,3.1,109.74,0.0,78.0,0.0,60.0,339.0,26.0,0.0
36274,2023-02-20 10:00:00,2024-07-17 00:00:00,3.1,108.02,0.0,78.0,0.0,64.0,349.0,25.0,0.0
36275,2023-02-20 11:00:00,2024-07-17 00:00:00,3.1,108.44,0.0,78.0,0.0,64.0,344.0,26.0,0.0
36276,2023-02-20 12:00:00,2024-07-17 00:00:00,3.1,107.93,0.0,78.0,0.0,66.0,347.0,25.0,0.0
36277,2023-02-20 13:00:00,2024-07-17 00:00:00,3.1,106.53,0.0,79.0,0.0,66.0,365.0,25.0,0.0
36278,2023-02-20 14:00:00,2024-07-17 00:00:00,3.1,106.17,0.0,79.0,0.0,69.0,361.0,27.0,0.0
36279,2023-02-20 15:00:00,2024-07-17 00:00:00,3.1,103.31,0.0,79.0,0.0,67.0,390.0,27.0,0.0
36280,2023-02-20 16:00:00,2024-07-17 00:00:00,3.1,102.1,0.0,79.0,0.0,67.0,402.0,27.0,0.0
36281,2023-02-20 17:00:00,2024-07-17 00:00:00,3.1,105.69,0.0,79.0,0.0,72.0,371.0,27.0,1.0
36282,2023-02-20 18:00:00,2024-07-17 00:00:00,3.1,108.64,0.0,79.0,0.0,80.0,372.0,27.0,5.0
36283,2023-02-20 19:00:00,2024-07-17 00:00:00,3.1,109.81,0.0,79.0,0.0,87.0,389.0,27.0,9.0
36284,2023-02-20 20:00:00,2024-07-17 00:00:00,3.1,105.39,0.0,79.0,0.0,92.0,396.0,27.0,6.0
36285,2023-02-20 21:00:00,2024-07-17 00:00:00,3.1,101.94,0.0,79.0,0.0,139.0,368.0,27.0,6.0
36286,2023-02-20 22:00:00,2024-07-17 00:00:00,3.1,97.82,0.0,79.0,0.0,148.0,381.0,27.0,4.0
36287,2023-02-20 23:00:00,2024-07-17 00:00:00,3.1,128.96,0.0,132.0,0.0,146.0,388.0,27.0,6.0
