Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
36792,2023-03-14 00:00:00,2024-07-17 00:00:00,3.1,306.4,0,561.0,38.0,347.0,26.0
36793,2023-03-14 01:00:00,2024-07-17 00:00:00,3.1,310.73,0,715.0,90.0,374.0,25.0
36794,2023-03-14 02:00:00,2024-07-17 00:00:00,3.1,317.88,0,809.0,92.0,398.0,26.0
36795,2023-03-14 03:00:00,2024-07-17 00:00:00,3.1,316.49,0,809.0,91.0,405.0,26.0
36796,2023-03-14 04:00:00,2024-07-17 00:00:00,3.1,315.77,0,810.0,86.0,411.0,24.0
36797,2023-03-14 05:00:00,2024-07-17 00:00:00,3.1,326.88,0,811.0,36.0,415.0,26.0
36798,2023-03-14 06:00:00,2024-07-17 00:00:00,3.1,326.36,0,799.0,34.0,414.0,27.0
36799,2023-03-14 07:00:00,2024-07-17 00:00:00,3.1,326.85,0,763.0,28.0,398.0,26.0
36800,2023-03-14 08:00:00,2024-07-17 00:00:00,3.1,326.05,0,707.0,25.0,376.0,27.0
36801,2023-03-14 09:00:00,2024-07-17 00:00:00,3.1,370.24,0,718.0,24.0,241.0,27.0
36802,2023-03-14 10:00:00,2024-07-17 00:00:00,3.1,381.42,0,716.0,26.0,208.0,27.0
36803,2023-03-14 11:00:00,2024-07-17 00:00:00,3.1,395.78,0,718.0,25.0,173.0,27.0
36804,2023-03-14 12:00:00,2024-07-17 00:00:00,3.1,410.99,0,825.0,25.0,159.0,28.0
36805,2023-03-14 13:00:00,2024-07-17 00:00:00,3.1,451.87,0,857.0,23.0,67.0,27.0
36806,2023-03-14 14:00:00,2024-07-17 00:00:00,3.1,452.99,0,857.0,24.0,63.0,26.0
36807,2023-03-14 15:00:00,2024-07-17 00:00:00,3.1,404.86,0,857.0,76.0,132.0,27.0
36808,2023-03-14 16:00:00,2024-07-17 00:00:00,3.1,426.53,0,853.0,73.0,78.0,28.0
36809,2023-03-14 17:00:00,2024-07-17 00:00:00,3.1,467.72,0,852.0,25.0,31.0,27.0
36810,2023-03-14 18:00:00,2024-07-17 00:00:00,3.1,482.09,0,852.0,24.0,3.0,26.0
36811,2023-03-14 19:00:00,2024-07-17 00:00:00,3.1,483.34,0,850.0,23.0,2.0,27.0
36812,2023-03-14 20:00:00,2024-07-17 00:00:00,3.1,483.07,0,849.0,24.0,2.0,28.0
36813,2023-03-14 21:00:00,2024-07-17 00:00:00,3.1,480.94,0,843.0,25.0,5.0,28.0
36814,2023-03-14 22:00:00,2024-07-17 00:00:00,3.1,482.09,0,854.0,23.0,4.0,26.0
36815,2023-03-14 23:00:00,2024-07-17 00:00:00,3.1,477.3,0,853.0,31.0,6.0,27.0
