Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
38208,2023-05-12 00:00:00,2024-07-17 00:00:00,3.1,209.58,0,148.0,114.0,8.0,5.0
38209,2023-05-12 01:00:00,2024-07-17 00:00:00,3.1,159.95,0,152.0,200.0,10.0,4.0
38210,2023-05-12 02:00:00,2024-07-17 00:00:00,3.1,152.23,0,160.0,220.0,20.0,4.0
38211,2023-05-12 03:00:00,2024-07-17 00:00:00,3.1,188.02,0,256.0,226.0,30.0,4.0
38212,2023-05-12 04:00:00,2024-07-17 00:00:00,3.1,181.61,0,250.0,224.0,44.0,4.0
38213,2023-05-12 05:00:00,2024-07-17 00:00:00,3.1,171.89,0,227.0,226.0,45.0,4.0
38214,2023-05-12 06:00:00,2024-07-17 00:00:00,3.1,177.73,0,233.0,226.0,35.0,4.0
38215,2023-05-12 07:00:00,2024-07-17 00:00:00,3.1,173.13,0,207.0,226.0,21.0,5.0
38216,2023-05-12 08:00:00,2024-07-17 00:00:00,3.1,153.14,0,161.0,223.0,16.0,4.0
38217,2023-05-12 09:00:00,2024-07-17 00:00:00,3.1,154.62,0,153.0,216.0,8.0,4.0
38218,2023-05-12 10:00:00,2024-07-17 00:00:00,3.1,206.15,0,147.0,119.0,5.0,4.0
38219,2023-05-12 11:00:00,2024-07-17 00:00:00,3.1,208.08,0,149.0,120.0,3.0,4.0
38220,2023-05-12 12:00:00,2024-07-17 00:00:00,3.1,211.14,0,149.0,116.0,3.0,4.0
38221,2023-05-12 13:00:00,2024-07-17 00:00:00,3.1,213.94,0,158.0,120.0,2.0,4.0
38222,2023-05-12 14:00:00,2024-07-17 00:00:00,3.1,223.55,0,169.0,116.0,1.0,4.0
38223,2023-05-12 15:00:00,2024-07-17 00:00:00,3.1,231.95,0,190.0,118.0,1.0,4.0
38224,2023-05-12 16:00:00,2024-07-17 00:00:00,3.1,214.22,0,153.0,117.0,1.0,4.0
38225,2023-05-12 17:00:00,2024-07-17 00:00:00,3.1,157.77,0,150.0,212.0,3.0,5.0
38226,2023-05-12 18:00:00,2024-07-17 00:00:00,3.1,175.68,0,150.0,172.0,3.0,4.0
38227,2023-05-12 19:00:00,2024-07-17 00:00:00,3.1,200.0,0,150.0,132.0,3.0,4.0
38228,2023-05-12 20:00:00,2024-07-17 00:00:00,3.1,162.82,0,150.0,197.0,4.0,4.0
38229,2023-05-12 21:00:00,2024-07-17 00:00:00,3.1,151.53,0,149.0,216.0,10.0,4.0
38230,2023-05-12 22:00:00,2024-07-17 00:00:00,3.1,146.16,0,151.0,223.0,20.0,4.0
38231,2023-05-12 23:00:00,2024-07-17 00:00:00,3.1,140.63,0,150.0,227.0,30.0,4.0
