Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
42264,2023-10-28 00:00:00,2024-07-17 00:00:00,3.1,329.49,0,847.0,28.0,97.0,28.0
42265,2023-10-28 01:00:00,2024-07-17 00:00:00,3.1,332.69,0,859.0,27.0,89.0,27.0
42266,2023-10-28 02:00:00,2024-07-17 00:00:00,3.1,302.5,0,864.0,127.0,91.0,28.0
42267,2023-10-28 03:00:00,2024-07-17 00:00:00,3.1,299.3,0,868.0,131.0,98.0,26.0
42268,2023-10-28 04:00:00,2024-07-17 00:00:00,3.1,284.01,0,873.0,120.0,172.0,27.0
42269,2023-10-28 05:00:00,2024-07-17 00:00:00,3.1,293.72,0,871.0,29.0,224.0,28.0
42270,2023-10-28 06:00:00,2024-07-17 00:00:00,3.1,300.37,0,877.0,27.0,201.0,27.0
42271,2023-10-28 07:00:00,2024-07-17 00:00:00,3.1,317.09,0,880.0,28.0,140.0,26.0
42272,2023-10-28 08:00:00,2024-07-17 00:00:00,3.1,319.25,0,888.0,26.0,136.0,26.0
42273,2023-10-28 09:00:00,2024-07-17 00:00:00,3.1,334.1,0,889.0,27.0,88.0,27.0
42274,2023-10-28 10:00:00,2024-07-17 00:00:00,3.1,350.16,0,888.0,27.0,40.0,26.0
42275,2023-10-28 11:00:00,2024-07-17 00:00:00,3.1,360.87,0,892.0,27.0,11.0,26.0
42276,2023-10-28 12:00:00,2024-07-17 00:00:00,3.1,359.18,0,889.0,29.0,14.0,27.0
42277,2023-10-28 13:00:00,2024-07-17 00:00:00,3.1,362.4,0,894.0,26.0,8.0,26.0
42278,2023-10-28 14:00:00,2024-07-17 00:00:00,3.1,363.31,0,892.0,27.0,4.0,25.0
42279,2023-10-28 15:00:00,2024-07-17 00:00:00,3.1,364.68,0,891.0,27.0,1.0,26.0
42280,2023-10-28 16:00:00,2024-07-17 00:00:00,3.1,364.44,0,888.0,27.0,1.0,25.0
42281,2023-10-28 17:00:00,2024-07-17 00:00:00,3.1,364.79,0,882.0,26.0,1.0,25.0
42282,2023-10-28 18:00:00,2024-07-17 00:00:00,3.1,364.07,0,882.0,28.0,2.0,27.0
42283,2023-10-28 19:00:00,2024-07-17 00:00:00,3.1,363.24,0,883.0,27.0,4.0,25.0
42284,2023-10-28 20:00:00,2024-07-17 00:00:00,3.1,360.3,0,873.0,27.0,12.0,26.0
42285,2023-10-28 21:00:00,2024-07-17 00:00:00,3.1,357.49,0,851.0,30.0,15.0,25.0
42286,2023-10-28 22:00:00,2024-07-17 00:00:00,3.1,352.69,0,848.0,27.0,31.0,26.0
42287,2023-10-28 23:00:00,2024-07-17 00:00:00,3.1,346.91,0,850.0,28.0,45.0,25.0
