UTC time,coal,nat_gas,hydro,wind,other
2023-02-20 00:00:00,0,78.0,102.0,277.0,25.0
2023-02-20 01:00:00,0,79.0,110.0,331.0,25.0
2023-02-20 02:00:00,0,79.0,109.0,367.0,23.0
2023-02-20 03:00:00,0,79.0,111.0,270.0,26.0
2023-02-20 04:00:00,0,80.0,111.0,264.0,25.0
2023-02-20 05:00:00,0,79.0,105.0,292.0,25.0
2023-02-20 06:00:00,0,79.0,59.0,296.0,26.0
2023-02-20 07:00:00,0,79.0,61.0,251.0,25.0
2023-02-20 08:00:00,0,78.0,62.0,309.0,25.0
2023-02-20 09:00:00,0,78.0,60.0,339.0,26.0
2023-02-20 10:00:00,0,78.0,64.0,349.0,25.0
2023-02-20 11:00:00,0,78.0,64.0,344.0,26.0
2023-02-20 12:00:00,0,78.0,66.0,347.0,25.0
2023-02-20 13:00:00,0,79.0,66.0,365.0,25.0
2023-02-20 14:00:00,0,79.0,69.0,361.0,27.0
2023-02-20 15:00:00,0,79.0,67.0,390.0,27.0
2023-02-20 16:00:00,0,79.0,67.0,402.0,27.0
2023-02-20 17:00:00,0,79.0,72.0,371.0,27.0
2023-02-20 18:00:00,0,79.0,80.0,372.0,27.0
2023-02-20 19:00:00,0,79.0,87.0,389.0,27.0
2023-02-20 20:00:00,0,79.0,92.0,396.0,27.0
2023-02-20 21:00:00,0,79.0,139.0,368.0,27.0
2023-02-20 22:00:00,0,79.0,148.0,381.0,27.0
2023-02-20 23:00:00,0,132.0,146.0,388.0,27.0
