Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
37728,2023-04-22 00:00:00,2024-07-17 00:00:00,3.1,330.87,0,521.0,65.0,228.0,27.0
37729,2023-04-22 01:00:00,2024-07-17 00:00:00,3.1,328.01,0,522.0,63.0,238.0,27.0
37730,2023-04-22 02:00:00,2024-07-17 00:00:00,3.1,334.35,0,523.0,64.0,222.0,28.0
37731,2023-04-22 03:00:00,2024-07-17 00:00:00,3.1,329.75,0,525.0,66.0,232.0,27.0
37732,2023-04-22 04:00:00,2024-07-17 00:00:00,3.1,325.32,0,525.0,163.0,151.0,27.0
37733,2023-04-22 05:00:00,2024-07-17 00:00:00,3.1,348.29,0,527.0,166.0,91.0,28.0
37734,2023-04-22 06:00:00,2024-07-17 00:00:00,3.1,362.99,0,527.0,162.0,60.0,27.0
37735,2023-04-22 07:00:00,2024-07-17 00:00:00,3.1,367.57,0,528.0,154.0,59.0,28.0
37736,2023-04-22 08:00:00,2024-07-17 00:00:00,3.1,405.48,0,531.0,63.0,73.0,27.0
37737,2023-04-22 09:00:00,2024-07-17 00:00:00,3.1,395.62,0,532.0,62.0,92.0,27.0
37738,2023-04-22 10:00:00,2024-07-17 00:00:00,3.1,398.19,0,533.0,60.0,91.0,29.0
37739,2023-04-22 11:00:00,2024-07-17 00:00:00,3.1,395.09,0,532.0,62.0,93.0,27.0
37740,2023-04-22 12:00:00,2024-07-17 00:00:00,3.1,398.8,0,531.0,64.0,84.0,27.0
37741,2023-04-22 13:00:00,2024-07-17 00:00:00,3.1,412.8,0,533.0,62.0,61.0,26.0
37742,2023-04-22 14:00:00,2024-07-17 00:00:00,3.1,404.59,0,532.0,62.0,75.0,26.0
37743,2023-04-22 15:00:00,2024-07-17 00:00:00,3.1,408.95,0,481.0,62.0,57.0,26.0
37744,2023-04-22 16:00:00,2024-07-17 00:00:00,3.1,354.5,0,456.0,158.0,54.0,26.0
37745,2023-04-22 17:00:00,2024-07-17 00:00:00,3.1,352.93,0,455.0,164.0,50.0,25.0
37746,2023-04-22 18:00:00,2024-07-17 00:00:00,3.1,360.32,0,455.0,155.0,44.0,25.0
37747,2023-04-22 19:00:00,2024-07-17 00:00:00,3.1,409.85,0,452.0,61.0,50.0,25.0
37748,2023-04-22 20:00:00,2024-07-17 00:00:00,3.1,425.12,0,484.0,61.0,34.0,26.0
37749,2023-04-22 21:00:00,2024-07-17 00:00:00,3.1,429.56,0,505.0,62.0,29.0,25.0
37750,2023-04-22 22:00:00,2024-07-17 00:00:00,3.1,419.67,0,487.0,64.0,39.0,25.0
37751,2023-04-22 23:00:00,2024-07-17 00:00:00,3.1,417.38,0,412.0,62.0,31.0,25.0
