Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
43680,2023-12-26 00:00:00,2024-07-17 00:00:00,3.1,346.89,0,814.0,204.0,177.0,25.0
43681,2023-12-26 01:00:00,2024-07-17 00:00:00,3.1,358.37,0,915.0,205.0,173.0,24.0
43682,2023-12-26 02:00:00,2024-07-17 00:00:00,3.1,356.49,0,914.0,211.0,176.0,26.0
43683,2023-12-26 03:00:00,2024-07-17 00:00:00,3.1,353.58,0,813.0,210.0,148.0,26.0
43684,2023-12-26 04:00:00,2024-07-17 00:00:00,3.1,358.72,0,804.0,212.0,124.0,25.0
43685,2023-12-26 05:00:00,2024-07-17 00:00:00,3.1,363.21,0,801.0,210.0,110.0,25.0
43686,2023-12-26 06:00:00,2024-07-17 00:00:00,3.1,365.1,0,798.0,212.0,99.0,23.0
43687,2023-12-26 07:00:00,2024-07-17 00:00:00,3.1,366.61,0,795.0,204.0,99.0,21.0
43688,2023-12-26 08:00:00,2024-07-17 00:00:00,3.1,390.99,0,796.0,114.0,116.0,23.0
43689,2023-12-26 09:00:00,2024-07-17 00:00:00,3.1,388.41,0,800.0,112.0,127.0,24.0
43690,2023-12-26 10:00:00,2024-07-17 00:00:00,3.1,389.0,0,800.0,117.0,123.0,27.0
43691,2023-12-26 11:00:00,2024-07-17 00:00:00,3.1,388.52,0,801.0,118.0,122.0,25.0
43692,2023-12-26 12:00:00,2024-07-17 00:00:00,3.1,387.8,0,803.0,120.0,121.0,23.0
43693,2023-12-26 13:00:00,2024-07-17 00:00:00,3.1,393.02,0,803.0,120.0,104.0,20.0
43694,2023-12-26 14:00:00,2024-07-17 00:00:00,3.1,396.69,0,803.0,119.0,95.0,20.0
43695,2023-12-26 15:00:00,2024-07-17 00:00:00,3.1,398.3,0,804.0,121.0,89.0,20.0
43696,2023-12-26 16:00:00,2024-07-17 00:00:00,3.1,419.24,0,804.0,122.0,35.0,20.0
43697,2023-12-26 17:00:00,2024-07-17 00:00:00,3.1,427.0,0,806.0,122.0,17.0,20.0
43698,2023-12-26 18:00:00,2024-07-17 00:00:00,3.1,420.19,0,813.0,124.0,33.0,21.0
43699,2023-12-26 19:00:00,2024-07-17 00:00:00,3.1,423.49,0,926.0,125.0,43.0,22.0
43700,2023-12-26 20:00:00,2024-07-17 00:00:00,3.1,422.63,0,922.0,124.0,47.0,24.0
43701,2023-12-26 21:00:00,2024-07-17 00:00:00,3.1,413.82,0,825.0,122.0,55.0,24.0
43702,2023-12-26 22:00:00,2024-07-17 00:00:00,3.1,418.4,0,816.0,125.0,39.0,24.0
43703,2023-12-26 23:00:00,2024-07-17 00:00:00,3.1,418.75,0,821.0,125.0,39.0,24.0
