Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
38472,2023-05-23 00:00:00,2024-07-17 00:00:00,3.1,29.97,0.0,263.0,10.0,18.0,16.0
38473,2023-05-23 01:00:00,2024-07-17 00:00:00,3.1,28.75,0.0,264.0,22.0,18.0,16.0
38474,2023-05-23 02:00:00,2024-07-17 00:00:00,3.1,29.02,0.0,264.0,19.0,18.0,16.0
38475,2023-05-23 03:00:00,2024-07-17 00:00:00,3.1,29.39,0.0,265.0,14.0,18.0,16.0
38476,2023-05-23 04:00:00,2024-07-17 00:00:00,3.1,26.06,0.0,315.0,4.0,18.0,16.0
38477,2023-05-23 05:00:00,2024-07-17 00:00:00,3.1,26.21,0.0,317.0,0.0,18.0,16.0
38478,2023-05-23 06:00:00,2024-07-17 00:00:00,3.1,24.93,0.0,314.0,0.0,17.0,15.0
38479,2023-05-23 07:00:00,2024-07-17 00:00:00,3.1,28.85,0.0,267.0,0.0,17.0,15.0
38480,2023-05-23 08:00:00,2024-07-17 00:00:00,3.1,54.25,0.0,127.0,0.0,17.0,15.0
38481,2023-05-23 09:00:00,2024-07-17 00:00:00,3.1,54.94,0.0,125.0,0.0,17.0,15.0
38482,2023-05-23 10:00:00,2024-07-17 00:00:00,3.1,54.25,0.0,125.0,2.0,17.0,15.0
38483,2023-05-23 11:00:00,2024-07-17 00:00:00,3.1,53.57,0.0,125.0,4.0,17.0,15.0
38484,2023-05-23 12:00:00,2024-07-17 00:00:00,3.1,54.59,0.0,125.0,1.0,17.0,15.0
38485,2023-05-23 13:00:00,2024-07-17 00:00:00,3.1,54.25,0.0,125.0,1.0,18.0,15.0
38486,2023-05-23 14:00:00,2024-07-17 00:00:00,3.1,59.97,0.0,125.0,2.0,19.0,17.0
38487,2023-05-23 15:00:00,2024-07-17 00:00:00,3.1,59.6,0.0,125.0,3.0,19.0,17.0
38488,2023-05-23 16:00:00,2024-07-17 00:00:00,3.1,36.47,0.0,228.0,4.0,19.0,17.0
38489,2023-05-23 17:00:00,2024-07-17 00:00:00,3.1,30.26,0.0,280.0,7.0,19.0,17.0
38490,2023-05-23 18:00:00,2024-07-17 00:00:00,3.1,29.18,0.0,283.0,16.0,19.0,17.0
38491,2023-05-23 19:00:00,2024-07-17 00:00:00,3.1,28.83,0.0,283.0,21.0,18.0,17.0
38492,2023-05-23 20:00:00,2024-07-17 00:00:00,3.1,30.84,0.0,264.0,18.0,18.0,17.0
38493,2023-05-23 21:00:00,2024-07-17 00:00:00,3.1,30.64,0.0,263.0,21.0,18.0,17.0
38494,2023-05-23 22:00:00,2024-07-17 00:00:00,3.1,23.37,0.0,315.0,21.0,18.0,15.0
38495,2023-05-23 23:00:00,2024-07-17 00:00:00,3.1,23.5,0.0,315.0,19.0,18.0,15.0
