Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
36792,2023-03-14 00:00:00,2024-07-17 00:00:00,3.1,171.57,150.0,283.0,109.0,25.0,19.0
36793,2023-03-14 01:00:00,2024-07-17 00:00:00,3.1,186.0,150.0,283.0,108.0,38.0,34.0
36794,2023-03-14 02:00:00,2024-07-17 00:00:00,3.1,232.41,150.0,123.0,107.0,28.0,23.0
36795,2023-03-14 03:00:00,2024-07-17 00:00:00,3.1,177.41,151.0,266.0,106.0,25.0,19.0
36796,2023-03-14 04:00:00,2024-07-17 00:00:00,3.1,176.19,150.0,284.0,106.0,30.0,23.0
36797,2023-03-14 05:00:00,2024-07-17 00:00:00,3.1,182.77,151.0,266.0,105.0,31.0,24.0
36798,2023-03-14 06:00:00,2024-07-17 00:00:00,3.1,181.63,152.0,266.0,101.0,29.0,21.0
36799,2023-03-14 07:00:00,2024-07-17 00:00:00,3.1,182.92,152.0,266.0,100.0,30.0,22.0
36800,2023-03-14 08:00:00,2024-07-17 00:00:00,3.1,176.74,152.0,282.0,104.0,32.0,21.0
36801,2023-03-14 09:00:00,2024-07-17 00:00:00,3.1,170.01,152.0,311.0,102.0,31.0,21.0
36802,2023-03-14 10:00:00,2024-07-17 00:00:00,3.1,172.13,152.0,333.0,102.0,37.0,29.0
36803,2023-03-14 11:00:00,2024-07-17 00:00:00,3.1,158.86,152.0,408.0,100.0,38.0,31.0
36804,2023-03-14 12:00:00,2024-07-17 00:00:00,3.1,147.45,157.0,434.0,100.0,29.0,20.0
36805,2023-03-14 13:00:00,2024-07-17 00:00:00,3.1,153.6,157.0,416.0,85.0,30.0,20.0
36806,2023-03-14 14:00:00,2024-07-17 00:00:00,3.1,156.08,157.0,434.0,57.0,31.0,20.0
36807,2023-03-14 15:00:00,2024-07-17 00:00:00,3.1,135.02,157.0,565.0,60.0,33.0,20.0
36808,2023-03-14 16:00:00,2024-07-17 00:00:00,3.1,131.26,157.0,582.0,82.0,35.0,22.0
36809,2023-03-14 17:00:00,2024-07-17 00:00:00,3.1,130.42,157.0,582.0,77.0,33.0,20.0
36810,2023-03-14 18:00:00,2024-07-17 00:00:00,3.1,141.78,156.0,582.0,71.0,45.0,35.0
36811,2023-03-14 19:00:00,2024-07-17 00:00:00,3.1,134.65,157.0,582.0,77.0,36.0,26.0
36812,2023-03-14 20:00:00,2024-07-17 00:00:00,3.1,135.1,156.0,581.0,65.0,33.0,25.0
36813,2023-03-14 21:00:00,2024-07-17 00:00:00,3.1,149.08,157.0,575.0,35.0,42.0,36.0
36814,2023-03-14 22:00:00,2024-07-17 00:00:00,3.1,164.15,153.0,425.0,23.0,30.0,21.0
36815,2023-03-14 23:00:00,2024-07-17 00:00:00,3.1,195.79,152.0,298.0,22.0,28.0,19.0
