Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
39000,2023-06-14 00:00:00,2024-07-17 00:00:00,3.1,331.14,1.0,0.0,12.0,11.0,13.0
39001,2023-06-14 01:00:00,2024-07-17 00:00:00,3.1,286.47,1.0,0.0,18.0,11.0,13.0
39002,2023-06-14 02:00:00,2024-07-17 00:00:00,3.1,293.02,1.0,0.0,17.0,11.0,13.0
39003,2023-06-14 03:00:00,2024-07-17 00:00:00,3.1,171.71,1.0,16.0,34.0,11.0,13.0
39004,2023-06-14 04:00:00,2024-07-17 00:00:00,3.1,192.28,5.0,18.0,33.0,11.0,14.0
39005,2023-06-14 05:00:00,2024-07-17 00:00:00,3.1,136.62,6.0,91.0,7.0,12.0,14.0
39006,2023-06-14 06:00:00,2024-07-17 00:00:00,3.1,273.03,6.0,24.0,3.0,12.0,14.0
39007,2023-06-14 07:00:00,2024-07-17 00:00:00,3.1,417.41,6.0,1.0,5.0,12.0,15.0
39008,2023-06-14 08:00:00,2024-07-17 00:00:00,3.1,388.07,6.0,0.0,9.0,12.0,15.0
39009,2023-06-14 09:00:00,2024-07-17 00:00:00,3.1,345.5,6.0,0.0,14.0,13.0,15.0
39010,2023-06-14 10:00:00,2024-07-17 00:00:00,3.1,184.69,6.0,48.0,17.0,13.0,16.0
39011,2023-06-14 11:00:00,2024-07-17 00:00:00,3.1,182.69,6.0,46.0,17.0,13.0,15.0
39012,2023-06-14 12:00:00,2024-07-17 00:00:00,3.1,146.84,6.0,67.0,23.0,12.0,15.0
39013,2023-06-14 13:00:00,2024-07-17 00:00:00,3.1,87.37,6.0,174.0,30.0,12.0,15.0
39014,2023-06-14 14:00:00,2024-07-17 00:00:00,3.1,67.42,6.0,279.0,33.0,12.0,15.0
39015,2023-06-14 15:00:00,2024-07-17 00:00:00,3.1,64.78,6.0,308.0,31.0,13.0,15.0
39016,2023-06-14 16:00:00,2024-07-17 00:00:00,3.1,59.8,6.0,386.0,25.0,13.0,16.0
39017,2023-06-14 17:00:00,2024-07-17 00:00:00,3.1,59.45,6.0,404.0,15.0,13.0,16.0
39018,2023-06-14 18:00:00,2024-07-17 00:00:00,3.1,58.74,6.0,399.0,12.0,13.0,15.0
39019,2023-06-14 19:00:00,2024-07-17 00:00:00,3.1,57.86,6.0,404.0,13.0,12.0,15.0
39020,2023-06-14 20:00:00,2024-07-17 00:00:00,3.1,107.73,6.0,122.0,19.0,12.0,14.0
39021,2023-06-14 21:00:00,2024-07-17 00:00:00,3.1,155.27,1.0,40.0,25.0,12.0,14.0
39022,2023-06-14 22:00:00,2024-07-17 00:00:00,3.1,230.89,1.0,0.0,31.0,11.0,14.0
39023,2023-06-14 23:00:00,2024-07-17 00:00:00,3.1,219.9,1.0,0.0,34.0,11.0,14.0
