Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
36216,2023-02-18 00:00:00,17.03,1.0,454.0,68.0,23.0,16.0
36217,2023-02-18 01:00:00,17.31,1.0,456.0,57.0,23.0,16.0
36218,2023-02-18 02:00:00,17.85,1.0,453.0,43.0,23.0,16.0
36219,2023-02-18 03:00:00,16.53,1.0,454.0,52.0,22.0,15.0
36220,2023-02-18 04:00:00,18.05,1.0,454.0,65.0,25.0,17.0
36221,2023-02-18 05:00:00,18.94,1.0,440.0,80.0,27.0,18.0
36222,2023-02-18 06:00:00,21.74,1.0,348.0,99.0,27.0,18.0
36223,2023-02-18 07:00:00,22.1,1.0,364.0,98.0,29.0,19.0
36224,2023-02-18 08:00:00,22.1,1.0,364.0,98.0,29.0,19.0
36225,2023-02-18 09:00:00,23.14,1.0,364.0,98.0,30.0,20.0
36226,2023-02-18 10:00:00,19.78,1.0,448.0,100.0,31.0,20.0
36227,2023-02-18 11:00:00,19.72,1.0,452.0,99.0,30.0,20.0
36228,2023-02-18 12:00:00,19.68,1.0,452.0,98.0,32.0,20.0
36229,2023-02-18 13:00:00,17.3,1.0,537.0,93.0,35.0,20.0
36230,2023-02-18 14:00:00,16.17,1.0,589.0,88.0,36.0,20.0
36231,2023-02-18 15:00:00,14.53,1.0,676.0,84.0,36.0,20.0
36232,2023-02-18 16:00:00,14.51,1.0,676.0,85.0,36.0,20.0
36233,2023-02-18 17:00:00,14.53,1.0,676.0,84.0,36.0,20.0
36234,2023-02-18 18:00:00,16.11,1.0,594.0,86.0,36.0,20.0
36235,2023-02-18 19:00:00,18.61,1.0,493.0,89.0,35.0,20.0
36236,2023-02-18 20:00:00,16.8,1.0,499.0,89.0,31.0,18.0
36237,2023-02-18 21:00:00,16.83,1.0,506.0,84.0,28.0,18.0
36238,2023-02-18 22:00:00,22.33,1.0,349.0,85.0,27.0,18.0
36239,2023-02-18 23:00:00,16.76,1.0,450.0,79.0,25.0,16.0
