Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
38376,2023-05-19 00:00:00,2024-07-17 00:00:00,3.1,96.98,0.0,165.0,0.0,18.0,16.0
38377,2023-05-19 01:00:00,2024-07-17 00:00:00,3.1,93.25,0.0,165.0,0.0,17.0,15.0
38378,2023-05-19 02:00:00,2024-07-17 00:00:00,3.1,92.42,0.0,165.0,2.0,17.0,15.0
38379,2023-05-19 03:00:00,2024-07-17 00:00:00,3.1,106.42,0.0,166.0,2.0,21.0,19.0
38380,2023-05-19 04:00:00,2024-07-17 00:00:00,3.1,104.72,0.0,170.0,1.0,20.0,19.0
38381,2023-05-19 05:00:00,2024-07-17 00:00:00,3.1,67.19,0.0,409.0,0.0,23.0,22.0
38382,2023-05-19 06:00:00,2024-07-17 00:00:00,3.1,79.93,0.0,358.0,0.0,26.0,26.0
38383,2023-05-19 07:00:00,2024-07-17 00:00:00,3.1,113.47,0.0,287.0,1.0,35.0,37.0
38384,2023-05-19 08:00:00,2024-07-17 00:00:00,3.1,120.71,0.0,178.0,0.0,25.0,25.0
38385,2023-05-19 09:00:00,2024-07-17 00:00:00,3.1,148.83,0.0,176.0,0.0,33.0,35.0
38386,2023-05-19 10:00:00,2024-07-17 00:00:00,3.1,90.91,0.0,256.0,1.0,23.0,23.0
38387,2023-05-19 11:00:00,2024-07-17 00:00:00,3.1,117.75,0.0,266.0,5.0,35.0,37.0
38388,2023-05-19 12:00:00,2024-07-17 00:00:00,3.1,76.82,0.0,360.0,6.0,25.0,25.0
38389,2023-05-19 13:00:00,2024-07-17 00:00:00,3.1,63.44,0.0,469.0,18.0,25.0,24.0
38390,2023-05-19 14:00:00,2024-07-17 00:00:00,3.1,46.61,0.0,617.0,18.0,19.0,17.0
38391,2023-05-19 15:00:00,2024-07-17 00:00:00,3.1,46.78,0.0,620.0,13.0,19.0,17.0
38392,2023-05-19 16:00:00,2024-07-17 00:00:00,3.1,44.35,0.0,622.0,10.0,17.0,15.0
38393,2023-05-19 17:00:00,2024-07-17 00:00:00,3.1,44.21,0.0,639.0,8.0,18.0,15.0
38394,2023-05-19 18:00:00,2024-07-17 00:00:00,3.1,44.39,0.0,624.0,8.0,17.0,15.0
38395,2023-05-19 19:00:00,2024-07-17 00:00:00,3.1,45.25,0.0,601.0,11.0,18.0,15.0
38396,2023-05-19 20:00:00,2024-07-17 00:00:00,3.1,44.76,0.0,612.0,8.0,17.0,15.0
38397,2023-05-19 21:00:00,2024-07-17 00:00:00,3.1,46.53,0.0,530.0,4.0,16.0,14.0
38398,2023-05-19 22:00:00,2024-07-17 00:00:00,3.1,51.24,0.0,457.0,8.0,17.0,15.0
38399,2023-05-19 23:00:00,2024-07-17 00:00:00,3.1,51.89,0.0,441.0,11.0,17.0,15.0
