Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
35976,2023-02-08 00:00:00,201.0,268.0,484.0,31.0,39.0,26.0
35977,2023-02-08 01:00:00,199.34,268.0,484.0,33.0,38.0,24.0
35978,2023-02-08 02:00:00,193.77,269.0,491.0,48.0,36.0,22.0
35979,2023-02-08 03:00:00,197.26,267.0,490.0,61.0,46.0,33.0
35980,2023-02-08 04:00:00,189.72,267.0,496.0,66.0,39.0,24.0
35981,2023-02-08 05:00:00,154.5,314.0,880.0,71.0,44.0,30.0
35982,2023-02-08 06:00:00,213.18,543.0,786.0,74.0,41.0,26.0
35983,2023-02-08 07:00:00,260.39,715.0,649.0,74.0,36.0,20.0
35984,2023-02-08 08:00:00,259.3,714.0,656.0,73.0,36.0,20.0
35985,2023-02-08 09:00:00,244.3,638.0,684.0,80.0,44.0,29.0
35986,2023-02-08 10:00:00,265.38,620.0,539.0,81.0,45.0,30.0
35987,2023-02-08 11:00:00,270.54,617.0,509.0,81.0,44.0,30.0
35988,2023-02-08 12:00:00,270.21,617.0,510.0,85.0,44.0,32.0
35989,2023-02-08 13:00:00,267.63,615.0,510.0,85.0,40.0,25.0
35990,2023-02-08 14:00:00,266.57,617.0,510.0,81.0,34.0,18.0
35991,2023-02-08 15:00:00,273.0,616.0,477.0,85.0,37.0,21.0
35992,2023-02-08 16:00:00,237.93,497.0,532.0,88.0,35.0,19.0
35993,2023-02-08 17:00:00,198.74,379.0,632.0,90.0,45.0,31.0
35994,2023-02-08 18:00:00,174.34,299.0,621.0,90.0,38.0,22.0
35995,2023-02-08 19:00:00,144.83,219.0,627.0,89.0,31.0,17.0
35996,2023-02-08 20:00:00,129.84,155.0,587.0,86.0,34.0,23.0
35997,2023-02-08 21:00:00,132.83,154.0,578.0,88.0,34.0,27.0
35998,2023-02-08 22:00:00,121.73,155.0,607.0,93.0,25.0,17.0
35999,2023-02-08 23:00:00,140.69,155.0,452.0,92.0,24.0,15.0
