Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
35064,2023-01-01 00:00:00,120.15,0.0,0.0,33.0,20.0,14.0
35065,2023-01-01 01:00:00,167.71,0.0,0.0,15.0,19.0,14.0
35066,2023-01-01 02:00:00,157.84,0.0,0.0,18.0,19.0,14.0
35067,2023-01-01 03:00:00,173.84,0.0,0.0,11.0,19.0,13.0
35068,2023-01-01 04:00:00,191.67,0.0,0.0,7.0,19.0,13.0
35069,2023-01-01 05:00:00,223.61,0.0,0.0,3.0,19.0,14.0
35070,2023-01-01 06:00:00,63.89,0.0,89.0,4.0,19.0,14.0
35071,2023-01-01 07:00:00,59.63,0.0,91.0,10.0,20.0,14.0
35072,2023-01-01 08:00:00,54.03,0.0,105.0,10.0,20.0,14.0
35073,2023-01-01 09:00:00,12.54,0.0,560.0,4.0,19.0,13.0
35074,2023-01-01 10:00:00,12.23,0.0,573.0,6.0,19.0,13.0
35075,2023-01-01 11:00:00,13.51,0.0,559.0,3.0,20.0,14.0
35076,2023-01-01 12:00:00,13.64,0.0,556.0,0.0,20.0,14.0
35077,2023-01-01 13:00:00,13.28,0.0,572.0,0.0,20.0,14.0
35078,2023-01-01 14:00:00,10.74,0.0,664.0,0.0,19.0,13.0
35079,2023-01-01 15:00:00,11.45,0.0,665.0,2.0,22.0,14.0
35080,2023-01-01 16:00:00,8.7,0.0,881.0,5.0,25.0,14.0
35081,2023-01-01 17:00:00,8.62,0.0,890.0,3.0,27.0,14.0
35082,2023-01-01 18:00:00,7.91,0.0,895.0,11.0,26.0,13.0
35083,2023-01-01 19:00:00,7.92,0.0,892.0,16.0,23.0,13.0
35084,2023-01-01 20:00:00,8.8,0.0,815.0,2.0,19.0,13.0
35085,2023-01-01 21:00:00,8.7,0.0,763.0,0.0,18.0,12.0
35086,2023-01-01 22:00:00,15.21,0.0,531.0,0.0,21.0,15.0
35087,2023-01-01 23:00:00,17.49,0.0,454.0,0.0,24.0,15.0
