UTC time,nuclear,hydro,solar,wind
2023-04-06 00:00:00,3020.0,379.0,0.0,1.0
2023-04-06 01:00:00,3020.0,352.0,0.0,2.0
2023-04-06 02:00:00,3021.0,382.0,0.0,1.0
2023-04-06 03:00:00,3019.0,476.0,0.0,2.0
2023-04-06 04:00:00,3019.0,1340.0,0.0,3.0
2023-04-06 05:00:00,3019.0,2105.0,33.0,2.0
2023-04-06 06:00:00,3019.0,1840.0,267.0,3.0
2023-04-06 07:00:00,3019.0,1226.0,770.0,2.0
2023-04-06 08:00:00,3027.0,679.0,1417.0,3.0
2023-04-06 09:00:00,3024.0,405.0,1869.0,3.0
2023-04-06 10:00:00,3014.0,353.0,1895.0,4.0
2023-04-06 11:00:00,3008.0,313.0,1756.0,9.0
2023-04-06 12:00:00,3015.0,344.0,1944.0,10.0
2023-04-06 13:00:00,3008.0,324.0,1400.0,11.0
2023-04-06 14:00:00,3006.0,517.0,1205.0,12.0
2023-04-06 15:00:00,3005.0,653.0,613.0,14.0
2023-04-06 16:00:00,3005.0,1029.0,270.0,13.0
2023-04-06 17:00:00,3006.0,1641.0,86.0,15.0
2023-04-06 18:00:00,3008.0,1598.0,1.0,13.0
2023-04-06 19:00:00,3006.0,1074.0,0.0,15.0
2023-04-06 20:00:00,3005.0,783.0,0.0,17.0
2023-04-06 21:00:00,3008.0,444.0,0.0,13.0
2023-04-06 22:00:00,3007.0,394.0,0.0,8.0
2023-04-06 23:00:00,3010.0,350.0,0.0,8.0
