Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
42072,2023-10-20 00:00:00,14.39,2981.0,748.0,0.0,19.0
42073,2023-10-20 01:00:00,14.36,2979.0,742.0,0.0,41.0
42074,2023-10-20 02:00:00,14.41,2977.0,767.0,0.0,53.0
42075,2023-10-20 03:00:00,15.11,2974.0,1066.0,0.0,52.0
42076,2023-10-20 04:00:00,15.78,2976.0,1393.0,0.0,38.0
42077,2023-10-20 05:00:00,16.64,2978.0,1894.0,0.0,20.0
42078,2023-10-20 06:00:00,16.76,2979.0,1988.0,3.0,50.0
42079,2023-10-20 07:00:00,17.06,2979.0,1990.0,57.0,58.0
42080,2023-10-20 08:00:00,17.23,2979.0,1951.0,99.0,57.0
42081,2023-10-20 09:00:00,17.38,2977.0,1981.0,118.0,57.0
42082,2023-10-20 10:00:00,18.14,2976.0,1693.0,327.0,57.0
42083,2023-10-20 11:00:00,17.87,2978.0,1719.0,270.0,59.0
42084,2023-10-20 12:00:00,18.47,2979.0,1592.0,411.0,55.0
42085,2023-10-20 13:00:00,17.31,2981.0,1526.0,213.0,47.0
42086,2023-10-20 14:00:00,17.9,2980.0,1563.0,310.0,49.0
42087,2023-10-20 15:00:00,19.04,2982.0,1758.0,488.0,51.0
42088,2023-10-20 16:00:00,17.27,2981.0,2265.0,29.0,50.0
42089,2023-10-20 17:00:00,16.99,2984.0,2166.0,0.0,51.0
42090,2023-10-20 18:00:00,16.31,2984.0,1707.0,0.0,53.0
42091,2023-10-20 19:00:00,16.09,2984.0,1576.0,0.0,50.0
42092,2023-10-20 20:00:00,15.95,2988.0,1499.0,0.0,49.0
42093,2023-10-20 21:00:00,16.01,2987.0,1530.0,0.0,46.0
42094,2023-10-20 22:00:00,15.63,2987.0,1324.0,0.0,47.0
42095,2023-10-20 23:00:00,15.45,2986.0,1230.0,0.0,46.0
