Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
43368,2023-12-13 00:00:00,14.06,3006.0,632.0,0.0,29.0
43369,2023-12-13 01:00:00,14.12,3006.0,652.0,0.0,25.0
43370,2023-12-13 02:00:00,13.88,3009.0,567.0,0.0,25.0
43371,2023-12-13 03:00:00,14.01,3008.0,616.0,0.0,35.0
43372,2023-12-13 04:00:00,14.52,3009.0,810.0,0.0,30.0
43373,2023-12-13 05:00:00,14.95,3008.0,989.0,0.0,22.0
43374,2023-12-13 06:00:00,16.72,3009.0,1970.0,0.0,25.0
43375,2023-12-13 07:00:00,17.37,3008.0,2455.0,2.0,24.0
43376,2023-12-13 08:00:00,17.72,3008.0,2469.0,66.0,17.0
43377,2023-12-13 09:00:00,17.5,3008.0,2298.0,64.0,26.0
43378,2023-12-13 10:00:00,19.99,3008.0,2296.0,604.0,30.0
43379,2023-12-13 11:00:00,19.28,3012.0,2169.0,462.0,25.0
43380,2023-12-13 12:00:00,17.6,3010.0,2279.0,89.0,29.0
43381,2023-12-13 13:00:00,17.71,3010.0,2239.0,119.0,23.0
43382,2023-12-13 14:00:00,18.5,3012.0,2493.0,230.0,30.0
43383,2023-12-13 15:00:00,17.76,3013.0,2767.0,13.0,38.0
43384,2023-12-13 16:00:00,18.04,3012.0,3087.0,0.0,28.0
43385,2023-12-13 17:00:00,17.97,3013.0,2999.0,0.0,11.0
43386,2023-12-13 18:00:00,16.41,3013.0,1758.0,0.0,9.0
43387,2023-12-13 19:00:00,15.52,3014.0,1261.0,0.0,17.0
43388,2023-12-13 20:00:00,14.65,3014.0,859.0,0.0,12.0
43389,2023-12-13 21:00:00,14.53,3016.0,807.0,0.0,7.0
43390,2023-12-13 22:00:00,14.32,3016.0,726.0,0.0,6.0
43391,2023-12-13 23:00:00,14.0,3015.0,604.0,0.0,8.0
