UTC time,nuclear,hydro,solar,wind
2023-01-20 00:00:00,3027.0,497.0,0.0,7.0
2023-01-20 01:00:00,3026.0,512.0,0.0,9.0
2023-01-20 02:00:00,3025.0,357.0,0.0,9.0
2023-01-20 03:00:00,3025.0,388.0,0.0,10.0
2023-01-20 04:00:00,3024.0,1032.0,0.0,11.0
2023-01-20 05:00:00,3022.0,2541.0,0.0,11.0
2023-01-20 06:00:00,3022.0,3315.0,0.0,11.0
2023-01-20 07:00:00,3022.0,3617.0,0.0,11.0
2023-01-20 08:00:00,3022.0,3653.0,0.0,12.0
2023-01-20 09:00:00,3021.0,3622.0,0.0,11.0
2023-01-20 10:00:00,3020.0,3390.0,2.0,11.0
2023-01-20 11:00:00,3020.0,2917.0,3.0,11.0
2023-01-20 12:00:00,3022.0,2393.0,2.0,12.0
2023-01-20 13:00:00,3022.0,2685.0,0.0,16.0
2023-01-20 14:00:00,3022.0,2863.0,0.0,16.0
2023-01-20 15:00:00,3021.0,3291.0,0.0,18.0
2023-01-20 16:00:00,3021.0,3593.0,0.0,19.0
2023-01-20 17:00:00,3022.0,3533.0,0.0,16.0
2023-01-20 18:00:00,3021.0,3360.0,0.0,14.0
2023-01-20 19:00:00,3022.0,2984.0,0.0,12.0
2023-01-20 20:00:00,3025.0,2328.0,0.0,15.0
2023-01-20 21:00:00,3024.0,2064.0,0.0,9.0
2023-01-20 22:00:00,3025.0,1674.0,0.0,8.0
2023-01-20 23:00:00,3025.0,1209.0,0.0,7.0
