Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
43272,2023-12-09 00:00:00,0.0,3013.0,516.0,0.0,8.0
43273,2023-12-09 01:00:00,0.0,3014.0,602.0,0.0,12.0
43274,2023-12-09 02:00:00,0.0,3013.0,472.0,0.0,14.0
43275,2023-12-09 03:00:00,0.0,3014.0,588.0,0.0,15.0
43276,2023-12-09 04:00:00,0.0,3011.0,564.0,0.0,15.0
43277,2023-12-09 05:00:00,0.0,3012.0,594.0,0.0,18.0
43278,2023-12-09 06:00:00,0.0,3011.0,641.0,0.0,19.0
43279,2023-12-09 07:00:00,0.0,3011.0,742.0,9.0,28.0
43280,2023-12-09 08:00:00,0.0,3012.0,778.0,80.0,33.0
43281,2023-12-09 09:00:00,0.0,3015.0,806.0,109.0,33.0
43282,2023-12-09 10:00:00,0.0,3020.0,994.0,216.0,45.0
43283,2023-12-09 11:00:00,0.0,3019.0,947.0,153.0,42.0
43284,2023-12-09 12:00:00,0.0,3013.0,861.0,139.0,51.0
43285,2023-12-09 13:00:00,0.0,3006.0,867.0,132.0,54.0
43286,2023-12-09 14:00:00,0.0,3007.0,885.0,107.0,48.0
43287,2023-12-09 15:00:00,0.0,3009.0,973.0,14.0,54.0
43288,2023-12-09 16:00:00,0.0,3009.0,1479.0,0.0,60.0
43289,2023-12-09 17:00:00,0.0,3010.0,1508.0,0.0,62.0
43290,2023-12-09 18:00:00,0.0,3009.0,1060.0,0.0,63.0
43291,2023-12-09 19:00:00,0.0,3008.0,824.0,0.0,62.0
43292,2023-12-09 20:00:00,0.0,3007.0,560.0,0.0,61.0
43293,2023-12-09 21:00:00,0.0,3004.0,558.0,0.0,53.0
43294,2023-12-09 22:00:00,0.0,3007.0,502.0,0.0,50.0
43295,2023-12-09 23:00:00,0.0,3006.0,735.0,0.0,48.0
