UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-09-03 00:00:00,2372.0,15843.0,1882.0,0.0,4.0,1444.0,1913.0,6043.0
2023-09-03 01:00:00,2376.0,14561.0,1884.0,0.0,4.0,1139.0,1915.0,5717.0
2023-09-03 02:00:00,2374.0,13646.0,1886.0,0.0,4.0,978.0,1931.0,5636.0
2023-09-03 03:00:00,2374.0,13065.0,1888.0,0.0,4.0,761.0,1924.0,5611.0
2023-09-03 04:00:00,2336.0,12382.0,1888.0,0.0,4.0,661.0,1928.0,6378.0
2023-09-03 05:00:00,2324.0,10856.0,1888.0,0.0,100.0,645.0,1900.0,7821.0
2023-09-03 06:00:00,2320.0,9519.0,1888.0,0.0,325.0,757.0,1919.0,12987.0
2023-09-03 07:00:00,2270.0,7487.0,1884.0,0.0,646.0,882.0,1942.0,21469.0
2023-09-03 08:00:00,1700.0,7005.0,1884.0,0.0,871.0,1025.0,1933.0,30576.0
2023-09-03 09:00:00,1412.0,7149.0,1881.0,0.0,1235.0,1181.0,1842.0,38900.0
2023-09-03 10:00:00,1362.0,7047.0,1880.0,0.0,1400.0,1283.0,1807.0,42310.0
2023-09-03 11:00:00,1358.0,7179.0,1880.0,0.0,1441.0,1252.0,1795.0,43889.0
2023-09-03 12:00:00,1364.0,6541.0,1880.0,0.0,1448.0,1084.0,1795.0,42039.0
2023-09-03 13:00:00,1360.0,6706.0,1880.0,0.0,1183.0,956.0,1768.0,38991.0
2023-09-03 14:00:00,1479.0,7874.0,1882.0,0.0,802.0,884.0,1747.0,32472.0
2023-09-03 15:00:00,2244.0,13061.0,1884.0,0.0,592.0,943.0,1764.0,23866.0
2023-09-03 16:00:00,2382.0,19361.0,1884.0,0.0,329.0,952.0,1805.0,18080.0
2023-09-03 17:00:00,2372.0,21958.0,1882.0,0.0,105.0,1547.0,1817.0,13422.0
2023-09-03 18:00:00,2384.0,24074.0,1882.0,0.0,7.0,1452.0,1792.0,11531.0
2023-09-03 19:00:00,2393.0,23999.0,1884.0,0.0,4.0,1615.0,1820.0,12341.0
2023-09-03 20:00:00,2400.0,23140.0,1884.0,0.0,4.0,1954.0,1890.0,11149.0
2023-09-03 21:00:00,2395.0,21526.0,1883.0,0.0,4.0,2220.0,1900.0,9877.0
2023-09-03 22:00:00,1996.0,22475.0,1884.0,0.0,4.0,2454.0,1866.0,8263.0
2023-09-03 23:00:00,2012.0,22356.0,1880.0,0.0,4.0,2430.0,1862.0,7681.0
