Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
39432,2023-07-02 00:00:00,2024-07-17 00:00:00,3.1,430.69,29419.0,42835.0,11598.0,2539.0,599.0,1930.0,621.0
39433,2023-07-02 01:00:00,2024-07-17 00:00:00,3.1,435.26,28788.0,41779.0,11596.0,1654.0,258.0,1906.0,623.0
39434,2023-07-02 02:00:00,2024-07-17 00:00:00,3.1,431.94,27372.0,39792.0,11594.0,926.0,24.0,2740.0,606.0
39435,2023-07-02 03:00:00,2024-07-17 00:00:00,3.1,425.2,25731.0,37717.0,11532.0,640.0,2.0,3397.0,588.0
39436,2023-07-02 04:00:00,2024-07-17 00:00:00,3.1,427.24,25616.0,35255.0,11491.0,626.0,2.0,3313.0,591.0
39437,2023-07-02 05:00:00,2024-07-17 00:00:00,3.1,429.6,25645.0,32647.0,11586.0,607.0,2.0,3199.0,590.0
39438,2023-07-02 06:00:00,2024-07-17 00:00:00,3.1,423.7,23827.0,30064.0,11602.0,610.0,1.0,3101.0,596.0
39439,2023-07-02 07:00:00,2024-07-17 00:00:00,3.1,409.92,21644.0,28112.0,11607.0,612.0,2.0,3761.0,583.0
39440,2023-07-02 08:00:00,2024-07-17 00:00:00,3.1,396.65,19855.0,27453.0,11611.0,612.0,2.0,4382.0,585.0
39441,2023-07-02 09:00:00,2024-07-17 00:00:00,3.1,387.66,18713.0,26303.0,11608.0,613.0,1.0,4837.0,586.0
39442,2023-07-02 10:00:00,2024-07-17 00:00:00,3.1,385.47,18373.0,25802.0,11603.0,620.0,1.0,4882.0,591.0
39443,2023-07-02 11:00:00,2024-07-17 00:00:00,3.1,386.24,18333.0,25911.0,11601.0,621.0,6.0,4713.0,593.0
39444,2023-07-02 12:00:00,2024-07-17 00:00:00,3.1,386.1,18073.0,25065.0,11600.0,625.0,248.0,4273.0,592.0
39445,2023-07-02 13:00:00,2024-07-17 00:00:00,3.1,387.95,18605.0,26581.0,11597.0,586.0,882.0,3834.0,595.0
39446,2023-07-02 14:00:00,2024-07-17 00:00:00,3.1,405.15,20915.0,28912.0,11597.0,586.0,1330.0,2544.0,590.0
39447,2023-07-02 15:00:00,2024-07-17 00:00:00,3.1,422.46,24085.0,30677.0,11591.0,598.0,1625.0,1832.0,588.0
39448,2023-07-02 16:00:00,2024-07-17 00:00:00,3.1,425.96,25693.0,32757.0,11589.0,616.0,1937.0,1908.0,587.0
39449,2023-07-02 17:00:00,2024-07-17 00:00:00,3.1,424.48,26660.0,34526.0,11589.0,659.0,2088.0,2515.0,589.0
39450,2023-07-02 18:00:00,2024-07-17 00:00:00,3.1,425.81,28122.0,36595.0,11589.0,736.0,2163.0,2993.0,588.0
39451,2023-07-02 19:00:00,2024-07-17 00:00:00,3.1,422.58,28732.0,38692.0,11592.0,1496.0,1966.0,3290.0,603.0
39452,2023-07-02 20:00:00,2024-07-17 00:00:00,3.1,421.74,28839.0,38919.0,11594.0,1574.0,1810.0,3595.0,599.0
39453,2023-07-02 21:00:00,2024-07-17 00:00:00,3.1,420.12,29116.0,39137.0,11601.0,1859.0,1844.0,3793.0,575.0
39454,2023-07-02 22:00:00,2024-07-17 00:00:00,3.1,422.89,29767.0,40145.0,11595.0,2161.0,1697.0,3460.0,568.0
39455,2023-07-02 23:00:00,2024-07-17 00:00:00,3.1,427.43,30024.0,40523.0,11591.0,2052.0,1516.0,2953.0,569.0
