Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
43560,2023-12-21 00:00:00,2024-07-17 00:00:00,3.1,483.73,26563.0,34008.0,7796.0,795.0,5.0,10961.0,377.0
43561,2023-12-21 01:00:00,2024-07-17 00:00:00,3.1,470.09,26175.0,33539.0,7843.0,696.0,2.0,13080.0,360.0
43562,2023-12-21 02:00:00,2024-07-17 00:00:00,3.1,460.03,25201.0,33053.0,7918.0,649.0,2.0,14065.0,354.0
43563,2023-12-21 03:00:00,2024-07-17 00:00:00,3.1,453.92,24602.0,32114.0,7936.0,582.0,1.0,14663.0,356.0
43564,2023-12-21 04:00:00,2024-07-17 00:00:00,3.1,446.25,22976.0,31347.0,8045.0,568.0,2.0,14513.0,365.0
43565,2023-12-21 05:00:00,2024-07-17 00:00:00,3.1,437.15,20849.0,31055.0,8076.0,537.0,2.0,14223.0,358.0
43566,2023-12-21 06:00:00,2024-07-17 00:00:00,3.1,435.66,19844.0,30624.0,8151.0,512.0,2.0,13467.0,351.0
43567,2023-12-21 07:00:00,2024-07-17 00:00:00,3.1,438.71,19650.0,30266.0,8172.0,509.0,2.0,12711.0,349.0
43568,2023-12-21 08:00:00,2024-07-17 00:00:00,3.1,438.42,19125.0,30194.0,8183.0,507.0,2.0,12277.0,354.0
43569,2023-12-21 09:00:00,2024-07-17 00:00:00,3.1,436.34,18377.0,29918.0,8193.0,533.0,2.0,11877.0,354.0
43570,2023-12-21 10:00:00,2024-07-17 00:00:00,3.1,441.58,18833.0,29880.0,8195.0,586.0,2.0,11377.0,353.0
43571,2023-12-21 11:00:00,2024-07-17 00:00:00,3.1,448.2,19630.0,30173.0,8190.0,589.0,2.0,11036.0,351.0
43572,2023-12-21 12:00:00,2024-07-17 00:00:00,3.1,462.89,22152.0,31489.0,8187.0,1030.0,2.0,10409.0,353.0
43573,2023-12-21 13:00:00,2024-07-17 00:00:00,3.1,468.17,24066.0,32287.0,8176.0,2183.0,2.0,9960.0,351.0
43574,2023-12-21 14:00:00,2024-07-17 00:00:00,3.1,477.46,25614.0,33011.0,8173.0,1904.0,50.0,9816.0,361.0
43575,2023-12-21 15:00:00,2024-07-17 00:00:00,3.1,483.22,25687.0,32833.0,8175.0,1013.0,458.0,9392.0,368.0
43576,2023-12-21 16:00:00,2024-07-17 00:00:00,3.1,491.62,26102.0,32940.0,8173.0,705.0,833.0,8266.0,365.0
43577,2023-12-21 17:00:00,2024-07-17 00:00:00,3.1,498.41,26146.0,32786.0,8174.0,726.0,1240.0,6821.0,371.0
43578,2023-12-21 18:00:00,2024-07-17 00:00:00,3.1,505.49,25815.0,32623.0,8166.0,698.0,1322.0,5486.0,378.0
43579,2023-12-21 19:00:00,2024-07-17 00:00:00,3.1,509.71,25624.0,32198.0,8168.0,690.0,1405.0,4681.0,378.0
43580,2023-12-21 20:00:00,2024-07-17 00:00:00,3.1,513.76,25809.0,32034.0,8171.0,671.0,1153.0,4464.0,378.0
43581,2023-12-21 21:00:00,2024-07-17 00:00:00,3.1,518.56,26024.0,32210.0,8167.0,742.0,797.0,4159.0,371.0
43582,2023-12-21 22:00:00,2024-07-17 00:00:00,3.1,515.12,26029.0,32334.0,8173.0,1585.0,415.0,4179.0,371.0
43583,2023-12-21 23:00:00,2024-07-17 00:00:00,3.1,509.73,26472.0,32883.0,8168.0,2233.0,59.0,4928.0,371.0
