UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-09-09 00:00:00,2023-09-11 16:15:59,3.0,27963.0,34308.0,10708.0,1982.0,576.0,1736.0,1066.0
2023-09-09 01:00:00,2023-09-11 16:15:59,3.0,27548.0,34002.0,10721.0,1423.0,23.0,1576.0,1012.0
2023-09-09 02:00:00,2023-09-11 16:15:59,3.0,26524.0,33231.0,10774.0,639.0,0.0,2138.0,918.0
2023-09-09 03:00:00,2023-09-11 16:15:59,3.0,24642.0,31342.0,10869.0,361.0,0.0,3203.0,908.0
2023-09-09 04:00:00,2023-09-11 16:15:59,3.0,22009.0,29375.0,10876.0,354.0,0.0,4454.0,909.0
2023-09-09 05:00:00,2023-09-11 16:15:59,3.0,19357.0,27243.0,10882.0,351.0,0.0,5726.0,912.0
2023-09-09 06:00:00,2023-09-11 16:15:59,3.0,17861.0,25067.0,10925.0,354.0,0.0,5978.0,908.0
2023-09-09 07:00:00,2023-09-11 16:15:59,3.0,16601.0,23506.0,10971.0,350.0,0.0,5724.0,907.0
2023-09-09 08:00:00,2023-09-11 16:15:59,3.0,15638.0,23226.0,11059.0,347.0,0.0,5280.0,909.0
2023-09-09 09:00:00,2023-09-11 16:15:59,3.0,15222.0,23189.0,11121.0,344.0,0.0,5048.0,908.0
2023-09-09 10:00:00,2023-09-11 16:15:59,3.0,15275.0,23393.0,11175.0,319.0,0.0,4599.0,912.0
2023-09-09 11:00:00,2023-09-11 16:15:59,3.0,15935.0,23509.0,11345.0,319.0,0.0,4580.0,915.0
2023-09-09 12:00:00,2023-09-11 16:15:59,3.0,17088.0,23973.0,11433.0,315.0,7.0,4223.0,910.0
2023-09-09 13:00:00,2023-09-11 16:15:59,3.0,18103.0,24263.0,11476.0,335.0,470.0,4519.0,913.0
2023-09-09 14:00:00,2023-09-11 16:15:59,3.0,18543.0,24713.0,11585.0,338.0,1740.0,3904.0,914.0
2023-09-09 15:00:00,2023-09-11 16:15:59,3.0,19527.0,25957.0,11620.0,338.0,2496.0,2793.0,909.0
2023-09-09 16:00:00,2023-09-11 16:15:59,3.0,21390.0,27760.0,11600.0,332.0,2861.0,2236.0,912.0
2023-09-09 17:00:00,2023-09-11 16:15:59,3.0,22955.0,28903.0,11602.0,370.0,2952.0,1998.0,915.0
2023-09-09 18:00:00,2023-09-11 16:15:59,3.0,24563.0,30228.0,11591.0,439.0,2822.0,1888.0,910.0
2023-09-09 19:00:00,2023-09-11 16:15:59,3.0,26244.0,31119.0,11573.0,1008.0,2723.0,1674.0,910.0
2023-09-09 20:00:00,2023-09-11 16:15:59,3.0,26970.0,31405.0,11625.0,1416.0,2711.0,1616.0,902.0
2023-09-09 21:00:00,2023-09-11 16:15:59,3.0,27233.0,31674.0,11678.0,1525.0,2517.0,1924.0,898.0
2023-09-09 22:00:00,2023-09-11 16:15:59,3.0,26800.0,31598.0,11694.0,2053.0,2326.0,2353.0,894.0
2023-09-09 23:00:00,2023-09-11 16:15:59,3.0,26456.0,31643.0,11697.0,1773.0,1924.0,2305.0,895.0
