,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-26 00:00:00,2023-08-28 00:48:23,3.0,433.26,35268.0,48963.0,10502.0,1955.0,1002.0,6312.0,984.0
1,2023-08-26 01:00:00,2023-08-28 00:48:23,3.0,436.58,34501.0,46510.0,10511.0,918.0,102.0,7222.0,906.0
2,2023-08-26 02:00:00,2023-08-28 00:48:23,3.0,431.17,33371.0,43502.0,10522.0,497.0,1.0,8517.0,776.0
3,2023-08-26 03:00:00,2023-08-28 00:48:23,3.0,418.85,31166.0,39958.0,10529.0,464.0,1.0,10018.0,769.0
4,2023-08-26 04:00:00,2023-08-28 00:48:23,3.0,403.73,28755.0,35394.0,10532.0,446.0,1.0,11763.0,763.0
5,2023-08-26 05:00:00,2023-08-28 00:48:23,3.0,388.83,25782.0,32730.0,10537.0,430.0,1.0,12423.0,762.0
6,2023-08-26 06:00:00,2023-08-28 00:48:23,3.0,385.62,24287.0,31419.0,10543.0,429.0,1.0,11697.0,742.0
7,2023-08-26 07:00:00,2023-08-28 00:48:23,3.0,376.27,22026.0,30093.0,10549.0,427.0,1.0,11368.0,726.0
8,2023-08-26 08:00:00,2023-08-28 00:48:23,3.0,367.22,20338.0,29558.0,10551.0,437.0,1.0,11398.0,725.0
9,2023-08-26 09:00:00,2023-08-28 00:48:23,3.0,357.61,18515.0,29371.0,10549.0,442.0,1.0,11301.0,727.0
10,2023-08-26 10:00:00,2023-08-28 00:48:23,3.0,356.65,17934.0,29277.0,10549.0,443.0,1.0,10830.0,728.0
11,2023-08-26 11:00:00,2023-08-28 00:48:23,3.0,367.86,18711.0,29864.0,10554.0,450.0,1.0,9534.0,743.0
12,2023-08-26 12:00:00,2023-08-28 00:48:23,3.0,376.96,19810.0,29389.0,10556.0,474.0,23.0,8941.0,775.0
13,2023-08-26 13:00:00,2023-08-28 00:48:23,3.0,384.31,20810.0,30124.0,10556.0,486.0,375.0,8190.0,777.0
14,2023-08-26 14:00:00,2023-08-28 00:48:23,3.0,395.81,22827.0,31242.0,10555.0,502.0,965.0,7294.0,771.0
15,2023-08-26 15:00:00,2023-08-28 00:48:23,3.0,406.0,25151.0,32870.0,10550.0,508.0,1669.0,6609.0,769.0
16,2023-08-26 16:00:00,2023-08-28 00:48:23,3.0,416.73,27498.0,34941.0,10546.0,617.0,2002.0,5868.0,791.0
17,2023-08-26 17:00:00,2023-08-28 00:48:23,3.0,415.77,28832.0,36568.0,10539.0,1340.0,2154.0,6118.0,799.0
18,2023-08-26 18:00:00,2023-08-28 00:48:23,3.0,414.28,29777.0,38370.0,10537.0,1371.0,2323.0,6824.0,794.0
19,2023-08-26 19:00:00,2023-08-28 00:48:23,3.0,416.37,30718.0,39655.0,10534.0,1436.0,2345.0,6922.0,790.0
20,2023-08-26 20:00:00,2023-08-28 00:48:23,3.0,418.93,31247.0,40443.0,10532.0,1533.0,2134.0,6809.0,786.0
21,2023-08-26 21:00:00,2023-08-28 00:48:23,3.0,414.28,31142.0,40182.0,10530.0,2226.0,2068.0,7174.0,785.0
22,2023-08-26 22:00:00,2023-08-28 00:48:23,3.0,411.25,30593.0,40063.0,10529.0,2363.0,1750.0,7596.0,785.0
23,2023-08-26 23:00:00,2023-08-28 00:48:23,3.0,409.73,29846.0,39379.0,10532.0,2376.0,1483.0,7620.0,780.0
