,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-24 00:00:00,2023-08-25 21:23:44,3.0,505.13,37162.0,54401.0,10510.0,2811.0,1012.0,8200.0,897.0
1,2023-08-24 01:00:00,2023-08-25 21:23:44,3.0,506.46,36850.0,52416.0,10511.0,2551.0,120.0,8830.0,866.0
2,2023-08-24 02:00:00,2023-08-25 21:23:44,3.0,500.63,35667.0,49899.0,10509.0,1838.0,1.0,10247.0,846.0
3,2023-08-24 03:00:00,2023-08-25 21:23:44,3.0,493.65,33526.0,46351.0,10505.0,721.0,1.0,11472.0,793.0
4,2023-08-24 04:00:00,2023-08-25 21:23:44,3.0,493.46,33178.0,41665.0,10509.0,479.0,1.0,11523.0,750.0
5,2023-08-24 05:00:00,2023-08-25 21:23:44,3.0,491.85,32777.0,38034.0,10511.0,456.0,1.0,11614.0,754.0
6,2023-08-24 06:00:00,2023-08-25 21:23:44,3.0,487.08,30541.0,35520.0,10520.0,466.0,1.0,10962.0,758.0
7,2023-08-24 07:00:00,2023-08-25 21:23:44,3.0,475.31,27187.0,33555.0,10522.0,492.0,1.0,10635.0,763.0
8,2023-08-24 08:00:00,2023-08-25 21:23:44,3.0,463.65,24878.0,32045.0,10528.0,491.0,1.0,10866.0,763.0
9,2023-08-24 09:00:00,2023-08-25 21:23:44,3.0,462.29,24066.0,31954.0,10530.0,482.0,1.0,10466.0,766.0
10,2023-08-24 10:00:00,2023-08-25 21:23:44,3.0,474.3,25216.0,33057.0,10535.0,479.0,1.0,9322.0,749.0
11,2023-08-24 11:00:00,2023-08-25 21:23:44,3.0,488.07,27382.0,33781.0,10541.0,469.0,1.0,8541.0,739.0
12,2023-08-24 12:00:00,2023-08-25 21:23:44,3.0,502.12,29996.0,34499.0,10542.0,470.0,11.0,7884.0,766.0
13,2023-08-24 13:00:00,2023-08-25 21:23:44,3.0,499.83,29873.0,34925.0,10547.0,487.0,524.0,7696.0,779.0
14,2023-08-24 14:00:00,2023-08-25 21:23:44,3.0,503.49,29748.0,38587.0,10542.0,481.0,1659.0,5845.0,793.0
15,2023-08-24 15:00:00,2023-08-25 21:23:44,3.0,513.13,30722.0,41826.0,10531.0,428.0,2103.0,4275.0,843.0
16,2023-08-24 16:00:00,2023-08-25 21:23:44,3.0,514.57,31635.0,45281.0,10523.0,424.0,2275.0,4259.0,864.0
17,2023-08-24 17:00:00,2023-08-25 21:23:44,3.0,519.0,33052.0,49607.0,10520.0,583.0,2481.0,3682.0,877.0
18,2023-08-24 18:00:00,2023-08-25 21:23:44,3.0,518.03,34045.0,52524.0,10512.0,1653.0,2597.0,3164.0,880.0
19,2023-08-24 19:00:00,2023-08-25 21:23:44,3.0,518.64,35365.0,54737.0,10509.0,2356.0,2591.0,3050.0,966.0
20,2023-08-24 20:00:00,2023-08-25 21:23:44,3.0,519.37,36297.0,55768.0,10500.0,2628.0,2637.0,3138.0,1117.0
21,2023-08-24 21:00:00,2023-08-25 21:23:44,3.0,517.78,36536.0,56235.0,10498.0,2974.0,2556.0,3373.0,1188.0
22,2023-08-24 22:00:00,2023-08-25 21:23:44,3.0,517.67,36575.0,56066.0,10504.0,3044.0,2442.0,3440.0,1126.0
23,2023-08-24 23:00:00,2023-08-25 21:23:44,3.0,518.15,36481.0,56055.0,10510.0,3073.0,1989.0,3661.0,1109.0
